Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
1.0,48.0,,75.55,3.749,21290.13,,69.89,4977.35,3261.04,221.6718,7.143,False,A,151315.0
1.0,49.0,2012-05-04,75.55,3.749,21290.13,,69.89,4977.35,3261.04,221.6718,7.143,False,A,151315.0
1.0,52.0,2012-05-04,75.55,3.749,21290.13,,69.89,4977.35,3261.04,221.6718,7.143,False,A,151315.0
1.0,55.0,2012-05-04,75.55,3.749,21290.13,,69.89,4977.35,3261.04,221.6718,7.143,False,A,151315.0
1.0,56.0,2012-05-04,75.55,3.749,21290.13,,69.89,4977.35,3261.04,221.6718,7.143,False,A,151315.0
1.0,58.0,2012-05-04,75.55,3.749,21290.13,,69.89,4977.35,3261.04,221.6718,7.143,False,A,151315.0
1.0,59.0,2012-05-04,75.55,3.749,21290.13,,69.89,4977.35,3261.04,221.6718,7.143,False,A,151315.0
1.0,60.0,2012-05-04,75.55,3.749,,,69.89,4977.35,3261.04,221.6718,7.143,False,A,151315.0
1.0,67.0,2012-05-04,75.55,3.749,21290.13,,69.89,4977.35,3261.04,221.6718,7.143,False,A,151315.0
1.0,71.0,2012-05-04,75.55,3.749,21290.13,,69.89,4977.35,3261.04,221.6718,7.143,False,A,151315.0
1.0,72.0,2012-05-04,75.55,3.749,21290.13,,69.89,4977.35,3261.04,no sales today,7.143,False,A,151315.0
1.0,74.0,2012-05-04,75.55,3.749,21290.13,,69.89,4977.35,3261.04,221.6718,7.143,False,A,151315.0
1.0,79.0,2012-05-04,75.55,3.749,21290.13,,,4977.35,3261.04,no sales today,7.143,False,,151315.0
1.0,80.0,2012-05-04,75.55,3.749,21290.13,,69.89,4977.35,3261.04,221.6718,7.143,False,A,151315.0
1.0,81.0,2012-05-04,75.55,3.749,21290.13,,69.89,4977.35,3261.04,221.6718,7.143,False,A,151315.0
1.0,82.0,2012-05-04,75.55,3.749,21290.13,,69.89,4977.35,3261.04,221.6718,7.143,1643,A,151315.0
1.0,83.0,2012-05-04,75.55,3.749,21290.13,,69.89,4977.35,3261.04,221.6718,7.143,False,A,151315.0
1.0,85.0,2012-05-04,75.55,3.749,21290.13,,69.89,4977.35,3261.04,no sales today,7.143,False,no work today,151315.0
1.0,87.0,2012-05-04,75.55,3.749,21290.13,,69.89,4977.35,3261.04,221.6718,7.143,False,A,151315.0
1.0,90.0,2012-05-04,75.55,3.749,21290.13,,69.89,4977.35,3261.04,no sales today,7.143,False,A,151315.0
1.0,91.0,2012-05-04,75.55,3.749,21290.13,,69.89,4977.35,3261.04,221.6718,7.143,False,A,151315.0
1.0,92.0,2012-05-04,75.55,3.749,21290.13,,69.89,4977.35,3261.04,221.6718,7.143,False,A,151315.0
1.0,93.0,2012-05-04,75.55,3.749,21290.13,,69.89,4977.35,3261.04,221.6718,7.143,False,A,151315.0
1.0,94.0,2012-05-04,75.55,3.749,21290.13,,69.89,,3261.04,221.6718,7.143,False,A,151315.0
1.0,95.0,2012-05-04,75.55,3.749,21290.13,,69.89,4977.35,3261.04,,7.143,1643,A,151315.0
1.0,96.0,2012-05-04,75.55,3.749,21290.13,,69.89,4977.35,3261.04,221.6718,7.143,False,A,151315.0
1.0,97.0,2012-05-04,75.55,3.749,21290.13,,69.89,4977.35,3261.04,no sales today,7.143,False,A,151315.0
1.0,98.0,2012-05-04,75.55,3.749,21290.13,,69.89,4977.35,3261.04,221.6718,7.143,False,A,151315.0
1.0,99.0,2012-05-04,75.55,3.749,21290.13,,69.89,4977.35,3261.04,221.6718,7.143,False,A,151315.0
1.0,1.0,2012-05-11,73.77,3.688,8351.4,,10.52,2443.14,3127.88,221.7256632,7.143,False,A,-41.0
