Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
15.0,42.0,2010-05-07,63.16,3.095,,,,,,132.1062,8.185,False,B,123737.0
15.0,44.0,2010-05-07,63.16,3.095,,,,,,132.1062,8.185,False,B,123737.0
15.0,45.0,2010-05-07,63.16,3.095,,,,,,132.1062,8.185,False,economic crash,123737.0
15.0,46.0,2010-05-07,63.16,3.095,,,,,,132.1062,8.185,False,B,123737.0
15.0,49.0,2010-05-07,63.16,3.095,,,,,,132.1062,8.185,False,B,123737.0
15.0,50.0,2010-05-07,63.16,3.095,,,,,,132.1062,8.185,False,B,123737.0
15.0,51.0,2010-05-07,63.16,3.095,,,,,,132.1062,8.185,False,B,123737.0
15.0,52.0,2010-05-07,63.16,3.095,,,,,, ,8.185,False,B,-89.0
15.0,54.0,2010-05-07,63.16,3.095,,,,,,132.1062,8.185,810,B,123737.0
15.0,55.0,2010-05-07,63.16,3.095,,,,,, ,8.185,False,B,123737.0
15.0,56.0,2010-05-07,63.16,3.095,,,,,,132.1062,8.185,False,B,123737.0
15.0,59.0,2010-05-07,63.16,3.095,,,,,,132.1062,8.185,False,B,123737.0
15.0,67.0,2010-05-07,63.16,3.095,,,,,,132.1062,8.185,False,economic crash,123737.0
15.0,71.0,2010-05-07,63.16,3.095,,,,,,132.1062,8.185,False,B,123737.0
15.0,72.0,2010-05-07,63.16,3.095,,,,,,132.1062,8.185,False,B,123737.0
15.0,74.0,2010-05-07,63.16,3.095,,,,,,132.1062,8.185,False,B,123737.0
15.0,79.0,2010-05-07,63.16,3.095,,,,,,132.1062,8.185,False,B,123737.0
15.0,80.0,2010-05-07,63.16,3.095,,,,,,132.1062,8.185,False,B,123737.0
15.0,81.0,2010-05-07,63.16,3.095,,,,,,132.1062,8.185,False,B,123737.0
15.0,82.0,2010-05-07,63.16,3.095,,,,,,132.1062,8.185,False,B,123737.0
15.0,83.0,2010-05-07,63.16,3.095,,,,,,132.1062,8.185,False,B,123737.0
