Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
1.0,67.0,2011-03-18,62.76,3.488,,,,,,214.3627114,7.742,False,A,151315.0
1.0,71.0,2011-03-18,62.76,3.488,,,,,,214.3627114,7.742,False,A,151315.0
1.0,72.0,2011-03-18,62.76,3.488,,,,,,214.3627114,7.742,False,A,151315.0
1.0,74.0,2011-03-18,62.76,3.488,,,,,,214.3627114,7.742,False,A,151315.0
1.0,79.0,2011-03-18,62.76,3.488,,,,,,no sales today,7.742,False,A,151315.0
1.0,80.0,2011-03-18,62.76,3.488,,,,,,214.3627114,7.742,False,A,-26.0
1.0,81.0,2011-03-18,62.76,3.488,,,,,,214.3627114,7.742,False,A,151315.0
1.0,82.0,2011-03-18,62.76,3.488,,,,,,214.3627114,7.742,False,A,151315.0
1.0,83.0,2011-03-18,62.76,3.488,,,,,,214.3627114,7.742,False,A,151315.0
1.0,85.0,2011-03-18,62.76,3.488,,,,,,214.3627114,7.742,False,A,151315.0
1.0,87.0,2011-03-18,62.76,3.488,,,,,,214.3627114,7.742,False,A,151315.0
1.0,90.0,2011-03-18,62.76,3.488,,,,,,214.3627114,7.742,False,A,-26.0
1.0,91.0,2011-03-18,62.76,3.488,,,,,,214.3627114,7.742,False,A,151315.0
1.0,92.0,2011-03-18,62.76,3.488,,,,,,214.3627114,7.742,False,A,-26.0
1.0,93.0,2011-03-18,62.76,3.488,,,,,,214.3627114,7.742,False,A,151315.0
1.0,94.0,2011-03-18,62.76,3.488,,,,,,214.3627114,7.742,False,A,151315.0
1.0,95.0,2011-03-18,62.76,3.488,,,,,,214.3627114,7.742,False,A,151315.0
1.0,96.0,2011-03-18,62.76,3.488,,,,,,214.3627114,7.742,False,A,151315.0
1.0,97.0,2011-03-18,62.76,3.488,,,,,,214.3627114,7.742,False,A,151315.0
1.0,98.0,2011-03-18,62.76,3.488,,,,,,214.3627114,7.742,186,A,151315.0
1.0,1.0,2011-03-25,69.97,3.473,,,,,,214.5999389,7.742,False,no work today,151315.0
1.0,2.0,2011-03-25,69.97,3.473,,,,,,no sales today,7.742,False,A,151315.0
1.0,3.0,2011-03-25,69.97,3.473,,,,,,214.5999389,7.742,False,A,151315.0
1.0,4.0,2011-03-25,69.97,3.473,,,,,,214.5999389,7.742,False,A,-26.0
1.0,5.0,2011-03-25,69.97,3.473,,,,,,214.5999389,,False,A,151315.0
1.0,6.0,2011-03-25,69.97,3.473,,,,,,214.5999389,7.742,False,A,151315.0
1.0,7.0,2011-03-25,69.97,3.473,,,,,,214.5999389,7.742,False,A,151315.0
1.0,8.0,2011-03-25,69.97,3.473,,,,,,214.5999389,7.742,False,A,151315.0
1.0,9.0,2011-03-25,69.97,3.473,,,,,,no sales today,7.742,186,A,151315.0
1.0,10.0,2011-03-25,69.97,3.473,,,,,,214.5999389,7.742,False,A,151315.0
1.0,,2011-03-25,69.97,3.473,,,,,,214.5999389,7.742,False,A,151315.0
1.0,12.0,2011-03-25,69.97,3.473,,,,,,214.5999389,7.742,False,A,151315.0
1.0,13.0,2011-03-25,69.97,3.473,,,,,,214.5999389,7.742,False,A,151315.0
1.0,14.0,2011-03-25,69.97,3.473,,,,,,214.5999389,7.742,False,A,151315.0
1.0,16.0,2011-03-25,69.97,3.473,,,,,,214.5999389,7.742,False,A,151315.0
1.0,17.0,2011-03-25,69.97,3.473,,,,,,no sales today,7.742,False,A,151315.0
1.0,18.0,2011-03-25,69.97,3.473,,,,,,214.5999389,7.742,False,A,151315.0
1.0,19.0,2011-03-25,69.97,3.473,,,,,,214.5999389,7.742,False,A,151315.0
1.0,20.0,2011-03-25,69.97,3.473,,,,,,214.5999389,7.742,186,no work today,151315.0
1.0,21.0,2011-03-25,69.97,3.473,,,,,,214.5999389,7.742,False,A,151315.0
1.0,22.0,2011-03-25,69.97,3.473,,,,,,214.5999389,7.742,False,A,151315.0
1.0,23.0,2011-03-25,69.97,3.473,,,,,,214.5999389,7.742,False,A,151315.0
1.0,24.0,2011-03-25,69.97,3.473,,,,,,214.5999389,7.742,False,A,151315.0
1.0,25.0,2011-03-25,69.97,3.473,,,,,,214.5999389,7.742,False,A,151315.0
1.0,26.0,2011-03-25,69.97,3.473,,,,,,214.5999389,7.742,False,A,151315.0
1.0,27.0,2011-03-25,69.97,3.473,,,,,,214.5999389,7.742,False,A,151315.0
1.0,28.0,2011-03-25,69.97,3.473,,,,,,214.5999389,7.742,False,no work today,151315.0
1.0,29.0,2011-03-25,69.97,3.473,,,,,,214.5999389,7.742,False,A,151315.0
1.0,30.0,2011-03-25,69.97,3.473,,,,,,214.5999389,7.742,False,A,151315.0
1.0,31.0,2011-03-25,,3.473,,,,,,214.5999389,7.742,False,A,151315.0
1.0,32.0,2011-03-25,69.97,3.473,,,,,,214.5999389,7.742,False,A,151315.0
1.0,33.0,2011-03-25,69.97,3.473,,,,,,214.5999389,7.742,False,A,151315.0
