Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
10.0,50.0,2012-01-06,59.85,3.443,7737.75,38456.09,39.72,305.2,5408.08,,7.545,507,B,-76.0
10.0,52.0,2012-01-06,59.85,3.443,7737.75,38456.09,39.72,305.2,5408.08,130.1575161,7.545,False,B,126512.0
10.0,54.0,2012-01-06,59.85,3.443,7737.75,38456.09,39.72,305.2,5408.08,130.1575161,7.545,False,B,126512.0
10.0,55.0,2012-01-06,59.85,3.443,7737.75,38456.09,39.72,305.2,5408.08,130.1575161,7.545,False,B,126512.0
10.0,56.0,2012-01-06,59.85,3.443,7737.75,38456.09,39.72,305.2,5408.08,130.1575161,7.545,False,B,-76.0
10.0,58.0,2012-01-06,59.85,3.443,7737.75,38456.09,39.72,305.2,5408.08,130.1575161,7.545,False, ,126512.0
10.0,59.0,2012-01-06,59.85,3.443,7737.75,38456.09,39.72,305.2,5408.08,130.1575161,7.545,False,B,126512.0
10.0,60.0,2012-01-06,59.85,3.443,7737.75,38456.09,39.72,305.2,5408.08,130.1575161,7.545,False,B,126512.0
10.0,67.0,2012-01-06,59.85,3.443,7737.75,38456.09,39.72,305.2,5408.08,130.1575161,,False,B,126512.0
10.0,71.0,2012-01-06,59.85,3.443,7737.75,38456.09,39.72,305.2,5408.08,Monday is sunny,7.545,False,B,126512.0
10.0,72.0,2012-01-06,59.85,3.443,7737.75,38456.09,39.72,305.2,5408.08,130.1575161,7.545,,B,126512.0
10.0,74.0,2012-01-06,59.85,3.443,7737.75,38456.09,39.72,305.2,5408.08,130.1575161,7.545,False,B,126512.0
10.0,79.0,2012-01-06,59.85,3.443,7737.75,38456.09,39.72,305.2,5408.08,130.1575161,7.545,False,B,126512.0
10.0,80.0,2012-01-06,59.85,3.443,7737.75,38456.09,39.72,305.2,5408.08,130.1575161,7.545,False,B,126512.0
10.0,81.0,2012-01-06,59.85,3.443,7737.75,38456.09,39.72,305.2,5408.08,130.1575161,7.545,False,B,126512.0
10.0,82.0,2012-01-06,59.85,3.443,7737.75,38456.09,39.72,305.2,5408.08,130.1575161,7.545,False,B,126512.0
10.0,83.0,2012-01-06,59.85,3.443,7737.75,38456.09,39.72,305.2,5408.08,130.1575161,7.545,False,B,126512.0
10.0,85.0,2012-01-06,59.85,3.443,7737.75,38456.09,39.72,305.2,5408.08,130.1575161,7.545,False,B,126512.0
10.0,87.0,2012-01-06,59.85,3.443,7737.75,38456.09,39.72,,5408.08,130.1575161,7.545,507,B,126512.0
10.0,90.0,2012-01-06,59.85,3.443,7737.75,38456.09,39.72,305.2,5408.08,130.1575161,7.545,False,B,126512.0
10.0,91.0,2012-01-06,59.85,3.443,7737.75,38456.09,39.72,305.2,5408.08,130.1575161,7.545,False,B,126512.0
10.0,92.0,2012-01-06,59.85,3.443,7737.75,38456.09,39.72,305.2,5408.08,130.1575161,7.545,False,B,126512.0
10.0,93.0,2012-01-06,59.85,3.443,7737.75,38456.09,39.72,305.2,5408.08,Monday is sunny,7.545,False,B,126512.0
10.0,94.0,2012-01-06,59.85,3.443,7737.75,38456.09,39.72,305.2,5408.08,130.1575161,7.545,False,B,126512.0
10.0,95.0,2012-01-06,59.85,3.443,7737.75,38456.09,39.72,305.2,5408.08,Monday is sunny,7.545,False,B,126512.0
10.0,96.0,2012-01-06,59.85,3.443,7737.75,38456.09,39.72,305.2,5408.08,130.1575161,7.545,False,B,126512.0
10.0,97.0,2012-01-06,59.85,3.443,7737.75,38456.09,39.72,305.2,5408.08,130.1575161,7.545,False,B,126512.0
10.0,1.0,2012-01-13,51.0,3.477,5203.77,14424.42,1.38,597.55,5659.57,130.244,7.545,False,B,-76.0
10.0,2.0,2012-01-13,51.0,3.477,5203.77,14424.42,1.38,597.55,5659.57,130.244,7.545,False,B,126512.0
10.0,3.0,2012-01-13,51.0,3.477,5203.77,14424.42,1.38,597.55,5659.57,130.244,7.545,False,B,126512.0
,4.0,2012-01-13,51.0,3.477,5203.77,14424.42,1.38,597.55,5659.57,130.244,7.545,False,B,-76.0
10.0,5.0,2012-01-13,51.0,3.477,5203.77,14424.42,1.38,597.55,5659.57,130.244,7.545,False,B,126512.0
10.0,6.0,2012-01-13,51.0,3.477,5203.77,14424.42,1.38,597.55,5659.57,130.244,7.545,False,B,126512.0
10.0,7.0,2012-01-13,51.0,3.477,5203.77,14424.42,1.38,597.55,5659.57,130.244,7.545,False,B,126512.0
10.0,8.0,2012-01-13,51.0,3.477,5203.77,14424.42,1.38,597.55,5659.57,130.244,7.545,False,B,126512.0
10.0,9.0,2012-01-13,51.0,3.477,5203.77,14424.42,1.38,597.55,5659.57,130.244,7.545,507,B,126512.0
10.0,10.0,2012-01-13,51.0,3.477,5203.77,14424.42,1.38,597.55,5659.57,130.244,7.545,False,B,126512.0
10.0,11.0,2012-01-13,51.0,3.477,5203.77,14424.42,1.38,597.55,5659.57,130.244,7.545,507, ,126512.0
10.0,12.0,2012-01-13,51.0,3.477,5203.77,14424.42,1.38,597.55,5659.57,130.244,7.545,False,B,126512.0
10.0,13.0,2012-01-13,51.0,3.477,5203.77,14424.42,1.38,597.55,5659.57,130.244,7.545,False,B,126512.0
10.0,14.0,2012-01-13,51.0,3.477,5203.77,14424.42,1.38,597.55,5659.57,130.244,7.545,False,B,126512.0
10.0,16.0,2012-01-13,51.0,3.477,5203.77,14424.42,1.38,597.55,5659.57,130.244,7.545,False,B,126512.0
10.0,17.0,2012-01-13,51.0,3.477,5203.77,14424.42,1.38,597.55,5659.57,130.244,7.545,False,B,126512.0
10.0,18.0,2012-01-13,51.0,3.477,5203.77,14424.42,1.38,597.55,5659.57,130.244,7.545,False,B,-76.0
10.0,19.0,2012-01-13,51.0,3.477,5203.77,14424.42,1.38,597.55,5659.57,130.244,7.545,False,B,126512.0
10.0,20.0,2012-01-13,51.0,3.477,5203.77,14424.42,1.38,597.55,5659.57,130.244,7.545,False,B,126512.0
10.0,21.0,2012-01-13,51.0,3.477,5203.77,14424.42,1.38,597.55,5659.57,Monday is sunny,7.545,False,B,126512.0
10.0,22.0,2012-01-13,51.0,3.477,5203.77,14424.42,1.38,597.55,5659.57,130.244,7.545,False,B,126512.0
10.0,23.0,2012-01-13,51.0,3.477,5203.77,14424.42,1.38,597.55,5659.57,130.244,7.545,False,B,126512.0
10.0,24.0,2012-01-13,51.0,3.477,5203.77,14424.42,1.38,597.55,5659.57,130.244,7.545,False,B,126512.0
10.0,25.0,2012-01-13,51.0,3.477,5203.77,14424.42,1.38,597.55,5659.57,130.244,7.545,False,B,126512.0
10.0,26.0,2012-01-13,51.0,3.477,5203.77,14424.42,1.38,597.55,5659.57,130.244,7.545,False,B,126512.0
10.0,27.0,2012-01-13,51.0,3.477,5203.77,14424.42,1.38,597.55,5659.57,130.244,7.545,False,B,126512.0
10.0,28.0,2012-01-13,51.0,3.477,5203.77,14424.42,1.38,597.55,,130.244,7.545,False,B,126512.0
10.0,29.0,2012-01-13,51.0,3.477,5203.77,14424.42,1.38,597.55,5659.57,130.244,,False,B,126512.0
10.0,30.0,2012-01-13,51.0,3.477,5203.77,14424.42,1.38,597.55,5659.57,130.244,7.545,507,B,126512.0
10.0,31.0,2012-01-13,51.0,3.477,5203.77,14424.42,1.38,597.55,5659.57,130.244,7.545,False,B,126512.0
10.0,32.0,2012-01-13,51.0,3.477,5203.77,14424.42,1.38,597.55,5659.57,130.244,7.545,False,B,126512.0
