Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
27.0,82.0,2010-09-24,67.08,2.837,,,,,,136.6317821,7.982,False,A,204184.0
27.0,83.0,2010-09-24,67.08,2.837,,,,,,136.6317821,7.982,False,A,204184.0
27.0,85.0,2010-09-24,67.08,,,,,,,no work today,7.982,False,A,204184.0
27.0,87.0,,67.08,2.837,,,,,,136.6317821,7.982,False,A,204184.0
27.0,90.0,2010-09-24,67.08,2.837,,,,,,no work today,7.982,False,A,-87.0
27.0,91.0,2010-09-24,67.08,2.837,,,,,,136.6317821,7.982,False,A,204184.0
27.0,92.0,2010-09-24,67.08,2.837,,,,,,136.6317821,7.982,False,A,204184.0
27.0,93.0,2010-09-24,67.08,2.837,,,,,,136.6317821,7.982,False,A,204184.0
27.0,94.0,2010-09-24,67.08,2.837,,,,,,136.6317821,7.982,False,A,204184.0
27.0,95.0,2010-09-24,67.08,2.837,,,,,,136.6317821,7.982,False,A,204184.0
27.0,96.0,2010-09-24,67.08,2.837,,,,,,136.6317821,7.982,False,A,204184.0
27.0,97.0,2010-09-24,67.08,2.837,,,,,,136.6317821,,False,A,204184.0
27.0,98.0,2010-09-24,67.08,2.837,,,,,,136.6317821,7.982,False,A,204184.0
27.0,1.0,2010-10-01,70.19,2.84,,,,,,136.6297571,8.021,False,A,204184.0
27.0,2.0,2010-10-01,70.19,2.84,,,,,,136.6297571,8.021,False,A,204184.0
27.0,3.0,2010-10-01,70.19,2.84,,,,,,no work today,8.021,False,A,204184.0
27.0,4.0,2010-10-01,70.19,2.84,,,,,,136.6297571,8.021,False,A,204184.0
27.0,5.0,2010-10-01,70.19,2.84,,,,,,136.6297571,8.021,False,A,204184.0
27.0,6.0,2010-10-01,70.19,2.84,,,,,,136.6297571,8.021,False,A,204184.0
27.0,7.0,2010-10-01,70.19,2.84,,,,,,136.6297571,8.021,False,A,204184.0
27.0,8.0,2010-10-01,70.19,2.84,,,,,,136.6297571,8.021,False,A,204184.0
27.0,9.0,2010-10-01,,2.84,,,,,,136.6297571,8.021,False,A,204184.0
27.0,10.0,2010-10-01,70.19,2.84,,,,,,136.6297571,8.021,False,A,204184.0
27.0,11.0,2010-10-01,70.19,2.84,,,,,,136.6297571,8.021,False,A,204184.0
27.0,12.0,2010-10-01,70.19,2.84,,,,,,136.6297571,8.021,False,A,204184.0
