Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
17.0,11.0,2010-11-05,42.54,2.831,,,,,,126.4912903,6.885,False,B,93188.0
17.0,12.0,2010-11-05,42.54,2.831,,,,,,126.4912903,6.885,False,B,93188.0
17.0,13.0,2010-11-05,42.54,2.831,,,,,,126.4912903,6.885,False,B,93188.0
17.0,14.0,2010-11-05,42.54,2.831,,,,,,126.4912903,6.885,False,B,93188.0
17.0,16.0,2010-11-05,42.54,2.831,,,,,,126.4912903,6.885,False,B,93188.0
17.0,17.0,2010-11-05,42.54,2.831,,,,,,126.4912903,6.885,False,B,93188.0
17.0,18.0,2010-11-05,42.54,2.831,,,,,,126.4912903,6.885,1076,B,93188.0
17.0,,2010-11-05,42.54,2.831,,,,,,126.4912903,6.885,False,B,93188.0
17.0,20.0,2010-11-05,42.54,2.831,,,,,,126.4912903,6.885,False,B,93188.0
17.0,21.0,2010-11-05,42.54,2.831,,,,,,126.4912903,6.885,False,B,93188.0
17.0,22.0,2010-11-05,42.54,2.831,,,,,,126.4912903,6.885,False,Monday is sunny,93188.0
17.0,23.0,2010-11-05,42.54,2.831,,,,,,126.4912903,6.885,False,B,93188.0
17.0,24.0,2010-11-05,42.54,2.831,,,,,,126.4912903,6.885,False,B,-94.0
17.0,25.0,2010-11-05,42.54,2.831,,,,,,126.4912903,6.885,False,B,93188.0
17.0,26.0,2010-11-05,42.54,2.831,,,,,,126.4912903,6.885,False,B,93188.0
17.0,27.0,2010-11-05,42.54,2.831,,,,,,126.4912903,6.885,1076,B,93188.0
17.0,28.0,2010-11-05,42.54,2.831,,,,,, ,6.885,False,B,93188.0
17.0,29.0,2010-11-05,,2.831,,,,,,126.4912903,6.885,False,B,93188.0
17.0,30.0,2010-11-05,42.54,2.831,,,,,, ,6.885,False,B,-94.0
17.0,31.0,2010-11-05,42.54,2.831,,,,,,126.4912903,6.885,False,B,93188.0
17.0,32.0,2010-11-05,42.54,2.831,,,,,,126.4912903,6.885,False,B,93188.0
17.0,33.0,2010-11-05,42.54,2.831,,,,,,126.4912903,6.885,False,B,93188.0
17.0,34.0,2010-11-05,42.54,2.831,,,,,,126.4912903,6.885,False,B,93188.0
17.0,35.0,2010-11-05,42.54,2.831,,,,,,126.4912903,6.885,False,B,93188.0
17.0,36.0,2010-11-05,42.54,2.831,,,,,,126.4912903,6.885,False,B,93188.0
17.0,38.0,2010-11-05,42.54,2.831,,,,,,126.4912903,6.885,False,B,93188.0
17.0,40.0,2010-11-05,42.54,2.831,,,,,,126.4912903,6.885,False,B,93188.0
17.0,41.0,2010-11-05,42.54,2.831,,,,,,126.4912903,6.885,False,B,93188.0
17.0,42.0,2010-11-05,42.54,2.831,,,,,,126.4912903,6.885,False,B,93188.0
17.0,44.0,2010-11-05,42.54,2.831,,,,,,126.4912903,6.885,False,B,93188.0
17.0,45.0,2010-11-05,42.54,2.831,,,,,, ,6.885,1076,B,93188.0
17.0,46.0,2010-11-05,42.54,2.831,,,,,,126.4912903,6.885,False,B,93188.0
17.0,48.0,2010-11-05,42.54,2.831,,,,,, ,6.885,False,B,93188.0
17.0,49.0,2010-11-05,42.54,2.831,,,,,,126.4912903,6.885,False,B,93188.0
