Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
7.0,60.0,2010-09-03,49.84,2.773,,,,,,190.3621607,9.017,False,B,70713.0
7.0,67.0,2010-09-03,49.84,2.773,,,,,,190.3621607,9.017,False,B,70713.0
7.0,71.0,2010-09-03,49.84,2.773,,,,,,190.3621607,9.017,False,B,70713.0
7.0,72.0,,49.84,2.773,,,,,,190.3621607,9.017,False,B,70713.0
7.0,74.0,2010-09-03,49.84,2.773,,,,,,190.3621607,9.017,False, ,70713.0
7.0,79.0,2010-09-03,49.84,2.773,,,,,,190.3621607,9.017,False, ,-64.0
7.0,80.0,2010-09-03,49.84,2.773,,,,,,190.3621607,9.017,False,B,70713.0
7.0,81.0,2010-09-03,49.84,2.773,,,,,,190.3621607,9.017,False,B,70713.0
7.0,82.0,,49.84,2.773,,,,,,190.3621607,9.017,False,B,70713.0
7.0,83.0,2010-09-03,49.84,2.773,,,,,,190.3621607,9.017,False,B,70713.0
7.0,85.0,2010-09-03,49.84,2.773,,,,,,190.3621607,9.017,False,B,70713.0
7.0,87.0,2010-09-03,49.84,2.773,,,,,,190.3621607,9.017,False,B,70713.0
7.0,90.0,2010-09-03,49.84,2.773,,,,,,190.3621607,9.017,False,B,70713.0
7.0,91.0,2010-09-03,49.84,2.773,,,,,,190.3621607,9.017,False,B,70713.0
7.0,92.0,2010-09-03,49.84,2.773,,,,,,190.3621607,9.017,264,B,70713.0
7.0,93.0,2010-09-03,49.84,2.773,,,,,,190.3621607,9.017,False,B,70713.0
7.0,94.0,2010-09-03,49.84,2.773,,,,,,190.3621607,9.017,False,B,-64.0
7.0,95.0,2010-09-03,49.84,2.773,,,,,,190.3621607,9.017,False,B,70713.0
7.0,96.0,2010-09-03,49.84,2.773,,,,,,190.3621607,9.017,False,B,70713.0
7.0,97.0,2010-09-03,49.84,2.773,,,,,,190.3621607,9.017,False,B,70713.0
7.0,98.0,2010-09-03,49.84,2.773,,,,,,190.3621607,9.017,False,B,70713.0
7.0,1.0,2010-09-10,48.5,,,,,,, ,9.017,True,B,70713.0
7.0,2.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,3.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,4.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,-64.0
7.0,5.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,6.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,7.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,-64.0
7.0,8.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,264,B,70713.0
7.0,9.0,2010-09-10,48.5,2.78,,,,,, ,9.017,True,B,70713.0
7.0,10.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,11.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
,12.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,13.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,14.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True, ,70713.0
7.0,16.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,17.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,18.0,2010-09-10,48.5,2.78,,,,,, ,9.017,True,B,70713.0
7.0,19.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,20.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,21.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,22.0,,48.5,2.78,,,,,,190.3958293,9.017,True,B,-64.0
7.0,23.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,24.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,25.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,26.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,27.0,,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,28.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,29.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,30.0,2010-09-10,48.5,2.78,,,,,,,9.017,True,B,70713.0
7.0,31.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,32.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,33.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,-64.0
7.0,34.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,35.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,36.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,38.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,40.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,41.0,2010-09-10,48.5,2.78,,,,,, ,9.017,True,B,70713.0
7.0,42.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,264,B,70713.0
7.0,44.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,46.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,52.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,54.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,55.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,56.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,58.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,59.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,60.0,2010-09-10,48.5,2.78,,,,,, ,9.017,True,,70713.0
7.0,67.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,71.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,72.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,264,B,70713.0
7.0,74.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,79.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,
7.0,80.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,-64.0
7.0,81.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,82.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,85.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,87.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,True,B,70713.0
7.0,90.0,2010-09-10,48.5,2.78,,,,,,190.3958293,9.017,264,B,70713.0
