Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
2.0,2.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,A,202307.0
2.0,3.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,economic crash,202307.0
2.0,4.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,A,-65.0
2.0,5.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,economic crash,202307.0
2.0,6.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,A,202307.0
2.0,7.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,economic crash,202307.0
2.0,8.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,economic crash,202307.0
2.0,9.0,2010-03-05,47.17,,,,,,,211.0067542,8.324,1675,A,202307.0
2.0,10.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,economic crash,202307.0
2.0,11.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,A,202307.0
2.0,12.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,A,202307.0
2.0,13.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,A,202307.0
2.0,14.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,A,202307.0
2.0,16.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,A,202307.0
2.0,17.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,A,202307.0
2.0,18.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,economic crash,202307.0
2.0,19.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,A,202307.0
2.0,20.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,A,202307.0
2.0,21.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,A,202307.0
2.0,22.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,A,202307.0
2.0,23.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,A,202307.0
2.0,24.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,A,202307.0
2.0,25.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,A,202307.0
2.0,26.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,A,202307.0
2.0,27.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,A,202307.0
2.0,28.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,A,-65.0
2.0,29.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,A,202307.0
2.0,30.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,A,202307.0
2.0,31.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,A,202307.0
2.0,32.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,A,202307.0
2.0,33.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,A,202307.0
2.0,34.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,A,202307.0
2.0,35.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,A,202307.0
2.0,36.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,A,202307.0
2.0,37.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,A,202307.0
2.0,38.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,A,202307.0
2.0,39.0,2010-03-05,47.17,2.625,,,,,,211.0067542,8.324,False,A,202307.0
