Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
24.0,36.0,2012-07-13,75.36,3.689,7991.43,136.9,111.69,5852.88,4022.09,138.263,8.953,658,A,203819.0
24.0,37.0,2012-07-13,75.36,3.689,7991.43,136.9,111.69,5852.88,4022.09,138.263,8.953,False,A,203819.0
24.0,38.0,2012-07-13,75.36,3.689,7991.43,136.9,111.69,5852.88,4022.09,138.263,8.953,False,A,203819.0
24.0,40.0,2012-07-13,75.36,3.689,7991.43,136.9,111.69,5852.88,4022.09,Monday is sunny,8.953,658,A,203819.0
24.0,41.0,2012-07-13,75.36,3.689,7991.43,136.9,111.69,5852.88,4022.09,138.263,8.953,False,A,203819.0
24.0,42.0,2012-07-13,75.36,3.689,7991.43,136.9,111.69,5852.88,4022.09,138.263,8.953,False,Monday is sunny,-60.0
24.0,44.0,2012-07-13,75.36,3.689,7991.43,136.9,111.69,5852.88,4022.09,138.263,8.953,False,A,203819.0
24.0,46.0,2012-07-13,75.36,3.689,7991.43,136.9,111.69,5852.88,4022.09,138.263,8.953,False,A,203819.0
24.0,49.0,2012-07-13,75.36,3.689,7991.43,136.9,111.69,5852.88,4022.09,138.263,8.953,False,A,203819.0
24.0,50.0,2012-07-13,75.36,3.689,7991.43,136.9,111.69,5852.88,4022.09,138.263,8.953,False,A,203819.0
24.0,52.0,2012-07-13,75.36,3.689,7991.43,136.9,111.69,5852.88,4022.09,138.263,8.953,False,A,203819.0
24.0,54.0,2012-07-13,75.36,3.689,7991.43,136.9,111.69,5852.88,4022.09,138.263,8.953,,Monday is sunny,203819.0
24.0,55.0,2012-07-13,75.36,3.689,7991.43,136.9,111.69,5852.88,4022.09,138.263,8.953,False,A,-60.0
24.0,56.0,2012-07-13,75.36,3.689,7991.43,136.9,111.69,5852.88,4022.09,138.263,8.953,658,A,203819.0
24.0,58.0,2012-07-13,75.36,3.689,7991.43,136.9,111.69,5852.88,4022.09,138.263,8.953,False,A,203819.0
