,Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
0,13.0,38.0,2011-11-04,43.51,3.538,,,,,,129.8051935,6.392,False,A,-54.0
1,13.0,40.0,2011-11-04,43.51,3.538,,,,,,no work today,6.392,False,A,219622.0
2,13.0,41.0,2011-11-04,43.51,3.538,,,,,,129.8051935,6.392,False,A,219622.0
3,13.0,42.0,2011-11-04,43.51,3.538,,,,,,129.8051935,6.392,482,Monday is sunny,219622.0
4,13.0,44.0,2011-11-04,43.51,3.538,,,,,,129.8051935,6.392,False,A,219622.0
5,13.0,45.0,2011-11-04,43.51,3.538,,,,,,129.8051935,6.392,False,A,219622.0
6,13.0,46.0,2011-11-04,43.51,3.538,,,,,,129.8051935,6.392,False,A,219622.0
7,13.0,48.0,2011-11-04,43.51,3.538,,,,,,129.8051935,6.392,False,A,219622.0
8,13.0,49.0,2011-11-04,43.51,3.538,,,,,,129.8051935,6.392,False,A,219622.0
9,13.0,50.0,2011-11-04,43.51,3.538,,,,,,129.8051935,6.392,False,A,219622.0
