,Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
0,18.0,2.0,2010-06-11,64.08,2.83,,,,,,132.4357419,9.269,False,B,120653.0
1,18.0,3.0,2010-06-11,64.08,2.83,,,,,,132.4357419,9.269,False,B,120653.0
2,18.0,4.0,2010-06-11,64.08,2.83,,,,,,132.4357419,9.269,False,economic crash,120653.0
3,18.0,5.0,2010-06-11,64.08,2.83,,,,,,132.4357419,9.269,False,B,120653.0
4,18.0,6.0,2010-06-11,64.08,2.83,,,,,,132.4357419,9.269,False,B,120653.0
5,18.0,7.0,2010-06-11,64.08,2.83,,,,,,132.4357419,9.269,False,economic crash,120653.0
6,18.0,8.0,2010-06-11,64.08,2.83,,,,,,132.4357419,9.269,False,B,120653.0
7,18.0,9.0,2010-06-11,64.08,2.83,,,,,,132.4357419,9.269,False,B,120653.0
8,18.0,10.0,2010-06-11,64.08,2.83,,,,,,132.4357419,9.269,False,,120653.0
9,18.0,11.0,2010-06-11,64.08,2.83,,,,,,132.4357419,9.269,False,B,120653.0
