,Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
0,43.0,40.0,2012-09-28,77.55,3.666,343.99,,,,1087.72,214.30525,9.285,False,C,41062.0
1,43.0,42.0,2012-09-28,77.55,3.666,343.99,,,,1087.72,214.30525,9.285,False,C,41062.0
2,43.0,46.0,2012-09-28,77.55,3.666,343.99,,,,1087.72,214.30525,9.285,False,C,
3,43.0,49.0,2012-09-28,77.55,3.666,343.99,,,,1087.72,214.30525,9.285,False,C,41062.0
4,43.0,52.0,2012-09-28,77.55,3.666,343.99,,,,1087.72,214.30525,9.285,False,C,41062.0
5,43.0,56.0,2012-09-28,77.55,3.666,343.99,,,,1087.72,214.30525,9.285,False,C,41062.0
6,43.0,60.0,2012-09-28,77.55,3.666,343.99,,,,1087.72,214.30525,9.285,False,C,41062.0
7,43.0,67.0,2012-09-28,,3.666,343.99,,,,1087.72,214.30525,9.285,477,no work today,41062.0
8,43.0,72.0,2012-09-28,77.55,3.666,343.99,,,,1087.72,214.30525,9.285,False,C,41062.0
9,43.0,74.0,2012-09-28,77.55,3.666,343.99,,,,1087.72,214.30525,9.285,False,C,41062.0
