,Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
0,23.0,85.0,2011-11-11,44.04,3.57,9157.72,9619.31,286.88,3834.44,3543.37,136.4618065,4.42,False,B,114533.0
1,23.0,87.0,2011-11-11,44.04,3.57,9157.72,9619.31,286.88,3834.44,3543.37,136.4618065,4.42,False,B,114533.0
2,23.0,90.0,2011-11-11,44.04,3.57,9157.72,9619.31,286.88,3834.44,3543.37,136.4618065,4.42,False,B,114533.0
3,23.0,91.0,2011-11-11,44.04,3.57,9157.72,9619.31,286.88,3834.44,3543.37,136.4618065,4.42,518,B,114533.0
4,23.0,92.0,2011-11-11,44.04,3.57,9157.72,9619.31,286.88,3834.44,3543.37,136.4618065,4.42,False,B,114533.0
5,23.0,,2011-11-11,44.04,3.57,9157.72,9619.31,286.88,3834.44,3543.37,136.4618065,4.42,False,B,114533.0
6,23.0,94.0,2011-11-11,44.04,3.57,9157.72,9619.31,286.88,3834.44,3543.37,136.4618065,4.42,False,B,114533.0
7,23.0,95.0,2011-11-11,44.04,3.57,9157.72,9619.31,286.88,3834.44,3543.37,136.4618065,4.42,False,Monday is sunny,114533.0
8,23.0,96.0,2011-11-11,44.04,3.57,9157.72,9619.31,286.88,3834.44,3543.37,136.4618065,4.42,False,B,114533.0
9,23.0,97.0,2011-11-11,44.04,3.57,9157.72,9619.31,286.88,3834.44,3543.37,136.4618065,4.42,False,B,114533.0
