,Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
0,41.0,93.0,2011-12-02,34.53,3.378,4594.56,305.47,1781.24,3168.1,21739.26,195.8223287,6.759,False,A,196321.0
1,41.0,94.0,2011-12-02,34.53,3.378,4594.56,305.47,1781.24,3168.1,21739.26,195.8223287,6.759,False,,-17.0
2,41.0,95.0,2011-12-02,34.53,3.378,4594.56,305.47,1781.24,3168.1,21739.26,195.8223287,6.759,False,no sales today,196321.0
3,41.0,96.0,2011-12-02,34.53,3.378,4594.56,305.47,1781.24,3168.1,21739.26,195.8223287,6.759,False,A,196321.0
4,41.0,97.0,2011-12-02,34.53,3.378,4594.56,305.47,1781.24,3168.1,21739.26,195.8223287,6.759,False,A,196321.0
5,41.0,98.0,2011-12-02,34.53,3.378,4594.56,305.47,1781.24,3168.1,21739.26,195.8223287,6.759,1671,A,196321.0
6,41.0,1.0,2011-12-09,17.05,3.331,2782.39,120.0,141.21,1946.76,9503.64,195.8742575,6.759,False,A,196321.0
7,41.0,2.0,2011-12-09,17.05,3.331,2782.39,120.0,141.21,1946.76,9503.64,195.8742575,6.759,False,A,196321.0
8,41.0,3.0,2011-12-09,17.05,3.331,2782.39,120.0,141.21,1946.76,9503.64,195.8742575,6.759,1671,A,-17.0
9,41.0,4.0,2011-12-09,17.05,3.331,2782.39,120.0,141.21,1946.76,9503.64,195.8742575,,False,no sales today,196321.0
