,Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
0,30.0,95.0,2010-11-26,62.96,2.735,,,,,,211.4062867,8.163,True,C,42988.0
1,30.0,96.0,2010-11-26,62.96,2.735,,,,,,211.4062867,8.163,True,C,42988.0
2,30.0,97.0,2010-11-26,62.96,2.735,,,,,,211.4062867,8.163,True,C,42988.0
3,30.0,98.0,2010-11-26,62.96,2.735,,,,,,211.4062867,8.163,True,C,42988.0
4,30.0,1.0,2010-12-03,50.43,,,,,,,211.265543,8.163,False,C,42988.0
5,30.0,2.0,2010-12-03,50.43,2.708,,,,,,211.265543,8.163,False,C,-51.0
6,30.0,3.0,2010-12-03,50.43,2.708,,,,,, ,8.163,False,C,42988.0
7,30.0,4.0,2010-12-03,50.43,2.708,,,,,,211.265543,8.163,158,C,42988.0
8,30.0,5.0,2010-12-03,50.43,2.708,,,,,,211.265543,8.163,False,C,42988.0
9,30.0,6.0,2010-12-03,50.43,2.708,,,,,,211.265543,8.163,False,C,42988.0
