,Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
0,20.0,29.0,2010-09-17,65.28,2.706,,,,,,204.7513279,7.527,547,A,203742.0
1,20.0,30.0,2010-09-17,65.28,2.706,,,,,,204.7513279,7.527,False,A,
2,20.0,31.0,2010-09-17,65.28,2.706,,,,,,204.7513279,7.527,False,A,203742.0
3,20.0,32.0,2010-09-17,65.28,2.706,,,,,,economic crash,7.527,False,A,203742.0
4,20.0,33.0,2010-09-17,65.28,2.706,,,,,,204.7513279,7.527,False,no sales today,203742.0
5,20.0,34.0,2010-09-17,65.28,2.706,,,,,,economic crash,7.527,False,A,203742.0
6,20.0,35.0,2010-09-17,65.28,2.706,,,,,,204.7513279,7.527,False,A,-46.0
7,20.0,36.0,2010-09-17,65.28,2.706,,,,,,204.7513279,7.527,False,A,203742.0
8,20.0,37.0,2010-09-17,65.28,2.706,,,,,,204.7513279,7.527,False,A,203742.0
9,20.0,38.0,2010-09-17,65.28,2.706,,,,,,204.7513279,7.527,False,A,203742.0
