,Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
0,41.0,97.0,2011-05-06,41.2,3.735,,,,,,economic crash,6.934,1369,Monday is sunny,196321.0
1,41.0,98.0,2011-05-06,41.2,3.735,,,,,,192.7252006,6.934,False,A,196321.0
2,41.0,99.0,2011-05-06,41.2,3.735,,,,,,192.7252006,6.934,False,A,196321.0
3,41.0,1.0,2011-05-13,50.29,3.767,,,,,,192.826069,6.934,False,A,196321.0
4,41.0,2.0,2011-05-13,50.29,3.767,,,,,,economic crash,6.934,False,A,196321.0
5,41.0,3.0,2011-05-13,50.29,3.767,,,,,,192.826069,6.934,False,A,196321.0
6,41.0,4.0,2011-05-13,50.29,3.767,,,,,,192.826069,6.934,False,A,196321.0
7,41.0,5.0,2011-05-13,50.29,3.767,,,,,,192.826069,6.934,False,A,196321.0
8,41.0,6.0,2011-05-13,50.29,3.767,,,,,,192.826069,6.934,,A,196321.0
9,41.0,7.0,2011-05-13,50.29,3.767,,,,,,192.826069,6.934,False,A,-95.0
