,Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
0,37.0,90.0,2012-02-24,62.21,3.555,141.18,282.22,,,739.65,219.3244636,7.244,False,C,39910.0
1,37.0,91.0,2012-02-24,62.21,3.555,141.18,282.22,,,739.65,219.3244636,7.244,False,C,39910.0
2,37.0,92.0,2012-02-24,62.21,3.555,141.18,282.22,,,739.65,219.3244636,7.244,False,C,39910.0
3,37.0,93.0,2012-02-24,62.21,3.555,141.18,282.22,,,739.65,219.3244636,7.244,False,C,39910.0
4,37.0,94.0,,62.21,3.555,141.18,282.22,,,739.65,219.3244636,7.244,False,C,39910.0
5,37.0,95.0,2012-02-24,62.21,3.555,,282.22,,,739.65,219.3244636,,False,economic crash,39910.0
6,37.0,96.0,2012-02-24,62.21,3.555,141.18,282.22,,,739.65,219.3244636,7.244,False,C,39910.0
7,37.0,97.0,2012-02-24,62.21,3.555,141.18,282.22,,,739.65,219.3244636,7.244,False,C,39910.0
8,37.0,98.0,2012-02-24,62.21,3.555,141.18,282.22,,,739.65,219.3244636,7.244,False,C,39910.0
9,37.0,1.0,2012-03-02,64.54,3.63,892.47,18.92,2.9,,3369.86,Monday is sunny,7.244,False,C,39910.0
