,Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
10,32.0,33.0,2010-07-16,76.2,2.699,,,,,,189.6125456,9.017,False,A,203007.0
12,32.0,35.0,2010-07-16,76.2,2.699,,,,,,189.6125456,9.017,False,A,203007.0
13,32.0,36.0,2010-07-16,76.2,2.699,,,,,,189.6125456,9.017,False,A,203007.0
14,32.0,37.0,2010-07-16,76.2,2.699,,,,,,189.6125456,9.017,False,A,203007.0
15,32.0,38.0,2010-07-16,76.2,2.699,,,,,,189.6125456,9.017,False,A,203007.0
16,32.0,40.0,2010-07-16,76.2,2.699,,,,,,189.6125456,9.017,False,A,203007.0
17,32.0,41.0,2010-07-16,76.2,2.699,,,,,,,9.017,False,A,203007.0
19,32.0,44.0,2010-07-16,76.2,2.699,,,,,,189.6125456,9.017,False,A,203007.0
20,32.0,46.0,2010-07-16,76.2,2.699,,,,,,189.6125456,9.017,False,A,203007.0
21,32.0,49.0,2010-07-16,76.2,2.699,,,,,,189.6125456,9.017,False,A,203007.0
22,32.0,51.0,2010-07-16,76.2,2.699,,,,,,189.6125456,9.017,False,A,203007.0
23,32.0,52.0,2010-07-16,76.2,2.699,,,,,,189.6125456,9.017,False,A,203007.0
24,32.0,54.0,2010-07-16,76.2,2.699,,,,,,189.6125456,9.017,False,A,203007.0
27,32.0,58.0,2010-07-16,,2.699,,,,,,189.6125456,9.017,False,A,203007.0
28,32.0,59.0,2010-07-16,76.2,2.699,,,,,,189.6125456,9.017,False,A,203007.0
29,32.0,60.0,2010-07-16,76.2,2.699,,,,,,189.6125456,9.017,False,A,203007.0
30,32.0,67.0,2010-07-16,76.2,2.699,,,,,,189.6125456,9.017,False,A,203007.0
32,,72.0,2010-07-16,76.2,2.699,,,,,,189.6125456,9.017,False,A,203007.0
33,32.0,74.0,2010-07-16,76.2,2.699,,,,,,189.6125456,9.017,False,A,203007.0
35,32.0,80.0,2010-07-16,76.2,2.699,,,,,,189.6125456,9.017,False,A,203007.0
36,32.0,81.0,2010-07-16,76.2,2.699,,,,,,189.6125456,9.017,False,A,203007.0
37,32.0,82.0,2010-07-16,76.2,2.699,,,,,,189.6125456,9.017,False,A,203007.0
38,32.0,83.0,2010-07-16,76.2,2.699,,,,,,189.6125456,9.017,False,A,203007.0
39,32.0,85.0,2010-07-16,76.2,2.699,,,,,,189.6125456,9.017,False,A,203007.0
40,32.0,87.0,2010-07-16,76.2,2.699,,,,,,189.6125456,9.017,False,A,203007.0
41,32.0,90.0,2010-07-16,76.2,2.699,,,,,,189.6125456,9.017,False,A,203007.0
42,32.0,91.0,2010-07-16,76.2,2.699,,,,,,189.6125456,9.017,False,A,203007.0
43,32.0,92.0,2010-07-16,76.2,2.699,,,,,,189.6125456,9.017,False,A,203007.0
47,32.0,96.0,2010-07-16,76.2,2.699,,,,,,189.6125456,9.017,False,A,203007.0
49,32.0,98.0,2010-07-16,76.2,2.699,,,,,,189.6125456,9.017,False,A,203007.0
51,32.0,2.0,2010-07-23,75.69,2.691,,,,,,189.774698,9.017,False,A,203007.0
52,32.0,3.0,2010-07-23,75.69,2.691,,,,,,189.774698,9.017,False,A,203007.0
53,32.0,4.0,2010-07-23,75.69,2.691,,,,,,,9.017,False,A,203007.0
54,32.0,5.0,2010-07-23,75.69,2.691,,,,,,189.774698,9.017,False,A,203007.0
55,32.0,6.0,2010-07-23,75.69,2.691,,,,,,189.774698,9.017,False,A,203007.0
56,32.0,7.0,2010-07-23,75.69,2.691,,,,,,189.774698,9.017,False,A,203007.0
59,32.0,10.0,2010-07-23,75.69,2.691,,,,,,189.774698,9.017,False,A,203007.0
60,32.0,11.0,2010-07-23,75.69,2.691,,,,,,189.774698,9.017,False,A,203007.0
61,32.0,12.0,2010-07-23,75.69,2.691,,,,,,189.774698,9.017,False,A,203007.0
63,32.0,14.0,2010-07-23,75.69,2.691,,,,,,189.774698,9.017,False,A,203007.0
65,32.0,17.0,2010-07-23,75.69,2.691,,,,,,189.774698,9.017,False,A,203007.0
66,32.0,19.0,2010-07-23,75.69,2.691,,,,,,189.774698,9.017,False,A,203007.0
67,32.0,20.0,2010-07-23,75.69,2.691,,,,,,189.774698,9.017,False,A,203007.0
68,32.0,21.0,2010-07-23,75.69,2.691,,,,,,189.774698,9.017,False,A,203007.0
69,32.0,22.0,2010-07-23,75.69,2.691,,,,,,189.774698,9.017,False,A,203007.0
70,32.0,23.0,2010-07-23,75.69,2.691,,,,,,189.774698,9.017,False,A,203007.0
71,32.0,24.0,2010-07-23,75.69,2.691,,,,,,189.774698,9.017,False,A,203007.0
72,32.0,25.0,2010-07-23,75.69,2.691,,,,,,189.774698,9.017,False,A,203007.0
73,32.0,,2010-07-23,75.69,2.691,,,,,,189.774698,9.017,False,A,203007.0
74,32.0,27.0,2010-07-23,75.69,2.691,,,,,,189.774698,9.017,False,A,203007.0
75,32.0,28.0,2010-07-23,75.69,2.691,,,,,,189.774698,9.017,False,A,203007.0
76,32.0,29.0,2010-07-23,75.69,2.691,,,,,,189.774698,9.017,False,A,203007.0
77,32.0,30.0,2010-07-23,75.69,2.691,,,,,,189.774698,9.017,False,A,203007.0
78,32.0,31.0,2010-07-23,75.69,2.691,,,,,,189.774698,9.017,False,A,203007.0
