,Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
10,38.0,79.0,2012-07-20,85.53,3.726,75.04,,0.19,,1281.95,130.7012903,10.926,False,C,39690.0
11,38.0,80.0,2012-07-20,85.53,3.726,75.04,,0.19,,1281.95,130.7012903,10.926,False,C,39690.0
12,38.0,81.0,2012-07-20,85.53,3.726,75.04,,0.19,,1281.95,130.7012903,10.926,False,C,39690.0
13,38.0,82.0,2012-07-20,85.53,3.726,75.04,,0.19,,1281.95,130.7012903,10.926,False,C,39690.0
15,38.0,85.0,2012-07-20,85.53,3.726,75.04,,0.19,,1281.95,130.7012903,10.926,False,C,39690.0
16,38.0,87.0,2012-07-20,85.53,3.726,75.04,,0.19,,1281.95,130.7012903,10.926,False,C,39690.0
17,38.0,90.0,2012-07-20,85.53,3.726,75.04,,,,1281.95,130.7012903,10.926,False,C,39690.0
18,38.0,91.0,2012-07-20,85.53,3.726,75.04,,0.19,,1281.95,130.7012903,10.926,False,C,39690.0
19,38.0,92.0,2012-07-20,85.53,3.726,75.04,,0.19,,1281.95,,10.926,False,C,39690.0
20,38.0,93.0,2012-07-20,85.53,3.726,75.04,,0.19,,1281.95,130.7012903,10.926,False,C,39690.0
22,38.0,95.0,2012-07-20,85.53,3.726,75.04,,0.19,,1281.95,130.7012903,10.926,False,C,39690.0
23,38.0,96.0,2012-07-20,85.53,3.726,75.04,,0.19,,1281.95,130.7012903,10.926,False,C,39690.0
25,38.0,98.0,2012-07-20,85.53,3.726,75.04,,0.19,,1281.95,130.7012903,10.926,False,C,39690.0
27,38.0,2.0,2012-07-27,93.47,3.769,0.27,,,,1622.77,130.7195806,10.926,False,C,39690.0
28,38.0,3.0,2012-07-27,93.47,3.769,0.27,,,,1622.77,130.7195806,10.926,False,C,39690.0
29,38.0,4.0,2012-07-27,93.47,3.769,0.27,,,,1622.77,130.7195806,10.926,False,C,39690.0
32,38.0,7.0,2012-07-27,93.47,3.769,0.27,,,,1622.77,130.7195806,10.926,False,C,39690.0
34,38.0,9.0,2012-07-27,93.47,3.769,0.27,,,,1622.77,130.7195806,10.926,False,C,39690.0
35,38.0,10.0,2012-07-27,93.47,3.769,0.27,,,,1622.77,130.7195806,10.926,False,C,39690.0
36,38.0,11.0,2012-07-27,93.47,3.769,0.27,,,,1622.77,130.7195806,10.926,False,C,39690.0
37,38.0,12.0,2012-07-27,93.47,3.769,0.27,,,,1622.77,130.7195806,10.926,False,C,39690.0
40,38.0,16.0,2012-07-27,93.47,3.769,0.27,,,,1622.77,130.7195806,10.926,False,C,39690.0
42,38.0,20.0,2012-07-27,93.47,3.769,0.27,,,,1622.77,130.7195806,10.926,False,C,39690.0
43,38.0,21.0,2012-07-27,93.47,3.769,0.27,,,,1622.77,130.7195806,10.926,False,C,39690.0
44,38.0,22.0,2012-07-27,93.47,3.769,0.27,,,,1622.77,130.7195806,10.926,False,C,39690.0
46,38.0,25.0,2012-07-27,93.47,3.769,0.27,,,,1622.77,130.7195806,10.926,False,C,39690.0
47,38.0,27.0,2012-07-27,93.47,3.769,0.27,,,,1622.77,130.7195806,10.926,False,C,39690.0
48,38.0,28.0,2012-07-27,93.47,3.769,0.27,,,,1622.77,130.7195806,10.926,False,C,39690.0
50,38.0,32.0,2012-07-27,93.47,3.769,0.27,,,,1622.77,130.7195806,10.926,False,C,39690.0
51,38.0,38.0,2012-07-27,93.47,3.769,0.27,,,,1622.77,130.7195806,10.926,False,C,39690.0
52,38.0,40.0,2012-07-27,93.47,3.769,0.27,,,,1622.77,130.7195806,10.926,False,C,39690.0
54,38.0,46.0,2012-07-27,93.47,3.769,0.27,,,,1622.77,130.7195806,10.926,False,C,39690.0
55,38.0,49.0,2012-07-27,93.47,3.769,0.27,,,,1622.77,130.7195806,10.926,False,C,39690.0
58,38.0,60.0,2012-07-27,93.47,3.769,0.27,,,,1622.77,130.7195806,10.926,False,C,39690.0
59,38.0,67.0,2012-07-27,93.47,3.769,0.27,,,,1622.77,130.7195806,10.926,False,C,39690.0
61,38.0,74.0,2012-07-27,93.47,3.769,0.27,,,,1622.77,130.7195806,10.926,False,C,39690.0
62,38.0,79.0,2012-07-27,93.47,3.769,0.27,,,,1622.77,130.7195806,10.926,False,C,39690.0
64,38.0,81.0,2012-07-27,93.47,3.769,0.27,,,,1622.77,130.7195806,10.926,False,C,39690.0
