,Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
12,4.0,38.0,2011-03-18,51.86,3.495,,,,,,128.5121935,6.51,False,A,205863.0
14,4.0,41.0,2011-03-18,51.86,3.495,,,,,,128.5121935,6.51,False,A,205863.0
15,4.0,42.0,2011-03-18,51.86,3.495,,,,,,128.5121935,6.51,False,A,205863.0
16,4.0,44.0,2011-03-18,51.86,3.495,,,,,,128.5121935,6.51,False,A,205863.0
19,4.0,48.0,2011-03-18,51.86,3.495,,,,,,128.5121935,6.51,False,A,205863.0
20,4.0,49.0,2011-03-18,51.86,3.495,,,,,,128.5121935,6.51,False,A,205863.0
21,4.0,52.0,2011-03-18,51.86,3.495,,,,,,128.5121935,6.51,False,A,205863.0
22,4.0,54.0,2011-03-18,51.86,3.495,,,,,,128.5121935,6.51,False,A,205863.0
23,4.0,55.0,2011-03-18,51.86,3.495,,,,,,128.5121935,6.51,False,A,205863.0
24,4.0,56.0,2011-03-18,51.86,3.495,,,,,,128.5121935,6.51,False,A,205863.0
26,4.0,59.0,2011-03-18,51.86,3.495,,,,,,128.5121935,6.51,False,A,205863.0
28,4.0,67.0,2011-03-18,51.86,3.495,,,,,,128.5121935,6.51,False,A,205863.0
30,4.0,72.0,2011-03-18,51.86,3.495,,,,,,128.5121935,6.51,False,A,205863.0
31,4.0,74.0,2011-03-18,51.86,3.495,,,,,,128.5121935,6.51,False,A,205863.0
32,4.0,79.0,2011-03-18,51.86,3.495,,,,,,128.5121935,6.51,False,A,205863.0
33,4.0,80.0,2011-03-18,51.86,3.495,,,,,,128.5121935,6.51,False,A,205863.0
34,4.0,81.0,2011-03-18,51.86,3.495,,,,,,128.5121935,6.51,False,A,205863.0
36,4.0,83.0,2011-03-18,51.86,3.495,,,,,,128.5121935,6.51,False,A,205863.0
39,4.0,90.0,2011-03-18,51.86,3.495,,,,,,128.5121935,6.51,False,A,205863.0
40,4.0,91.0,2011-03-18,51.86,3.495,,,,,,128.5121935,6.51,False,A,205863.0
41,4.0,92.0,2011-03-18,51.86,3.495,,,,,,128.5121935,6.51,False,A,205863.0
42,4.0,93.0,2011-03-18,51.86,3.495,,,,,,128.5121935,6.51,False,A,205863.0
43,4.0,94.0,2011-03-18,51.86,3.495,,,,,,128.5121935,6.51,False,A,205863.0
44,4.0,95.0,2011-03-18,51.86,3.495,,,,,,128.5121935,6.51,False,A,205863.0
45,4.0,96.0,2011-03-18,51.86,3.495,,,,,,128.5121935,6.51,False,A,205863.0
48,4.0,1.0,2011-03-25,59.1,3.48,,,,,,128.6160645,6.51,False,A,205863.0
50,4.0,3.0,2011-03-25,59.1,3.48,,,,,,128.6160645,6.51,False,A,205863.0
51,4.0,4.0,2011-03-25,59.1,3.48,,,,,,128.6160645,6.51,False,A,205863.0
52,4.0,5.0,2011-03-25,59.1,3.48,,,,,,128.6160645,6.51,False,A,205863.0
53,4.0,6.0,2011-03-25,59.1,3.48,,,,,,128.6160645,6.51,False,A,205863.0
54,4.0,7.0,2011-03-25,59.1,3.48,,,,,,128.6160645,6.51,False,A,205863.0
55,4.0,8.0,2011-03-25,59.1,3.48,,,,,,128.6160645,6.51,False,A,205863.0
56,4.0,9.0,2011-03-25,59.1,3.48,,,,,,128.6160645,6.51,False,A,205863.0
57,4.0,10.0,2011-03-25,59.1,3.48,,,,,,128.6160645,6.51,False,A,205863.0
58,4.0,11.0,2011-03-25,59.1,3.48,,,,,,128.6160645,6.51,False,A,205863.0
59,4.0,12.0,2011-03-25,59.1,3.48,,,,,,128.6160645,6.51,False,A,205863.0
61,4.0,14.0,2011-03-25,59.1,3.48,,,,,,128.6160645,6.51,False,A,205863.0
62,4.0,16.0,2011-03-25,59.1,3.48,,,,,,128.6160645,6.51,False,A,205863.0
63,4.0,17.0,2011-03-25,59.1,3.48,,,,,,128.6160645,6.51,False,A,205863.0
66,4.0,20.0,2011-03-25,59.1,3.48,,,,,,128.6160645,6.51,False,A,205863.0
67,4.0,21.0,2011-03-25,59.1,3.48,,,,,,128.6160645,6.51,False,A,205863.0
