,Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
10,12.0,18.0,2011-10-07,70.44,3.827,,,,,,129.6938,12.89,False,B,112238.0
11,12.0,19.0,2011-10-07,70.44,3.827,,,,,,129.6938,12.89,False,B,112238.0
13,12.0,21.0,2011-10-07,70.44,3.827,,,,,,129.6938,12.89,False,B,112238.0
14,12.0,,2011-10-07,70.44,3.827,,,,,,129.6938,12.89,False,B,112238.0
15,12.0,23.0,2011-10-07,70.44,3.827,,,,,,129.6938,12.89,False,B,112238.0
16,12.0,24.0,2011-10-07,70.44,3.827,,,,,,129.6938,12.89,False,B,112238.0
17,12.0,25.0,2011-10-07,70.44,3.827,,,,,,129.6938,12.89,False,B,112238.0
18,12.0,26.0,2011-10-07,70.44,3.827,,,,,,129.6938,12.89,False,B,112238.0
19,12.0,27.0,2011-10-07,70.44,3.827,,,,,,129.6938,12.89,False,B,112238.0
23,12.0,31.0,2011-10-07,70.44,3.827,,,,,,129.6938,12.89,False,B,112238.0
24,12.0,32.0,2011-10-07,70.44,3.827,,,,,,129.6938,12.89,False,B,112238.0
26,12.0,34.0,2011-10-07,70.44,3.827,,,,,,129.6938,12.89,False,B,112238.0
27,12.0,35.0,2011-10-07,70.44,3.827,,,,,,129.6938,12.89,False,B,112238.0
28,12.0,36.0,2011-10-07,70.44,3.827,,,,,,129.6938,12.89,False,B,112238.0
32,12.0,42.0,2011-10-07,70.44,3.827,,,,,,129.6938,12.89,False,B,112238.0
35,12.0,47.0,2011-10-07,70.44,3.827,,,,,,129.6938,12.89,False,B,112238.0
38,12.0,55.0,2011-10-07,70.44,3.827,,,,,,129.6938,12.89,False,B,112238.0
39,12.0,56.0,2011-10-07,70.44,3.827,,,,,,,12.89,False,B,112238.0
40,12.0,58.0,2011-10-07,70.44,3.827,,,,,,129.6938,12.89,False,B,112238.0
41,12.0,59.0,2011-10-07,70.44,3.827,,,,,,129.6938,12.89,False,B,112238.0
43,12.0,67.0,2011-10-07,70.44,3.827,,,,,,129.6938,12.89,False,B,112238.0
45,12.0,72.0,2011-10-07,70.44,3.827,,,,,,129.6938,12.89,False,B,112238.0
46,12.0,74.0,2011-10-07,70.44,3.827,,,,,,129.6938,12.89,False,B,112238.0
48,12.0,80.0,2011-10-07,70.44,3.827,,,,,,129.6938,12.89,False,B,112238.0
49,12.0,81.0,2011-10-07,70.44,3.827,,,,,,129.6938,12.89,False,B,112238.0
50,12.0,82.0,2011-10-07,70.44,3.827,,,,,,129.6938,12.89,False,B,112238.0
51,12.0,83.0,2011-10-07,70.44,3.827,,,,,,129.6938,12.89,False,B,112238.0
53,12.0,87.0,2011-10-07,70.44,3.827,,,,,,129.6938,12.89,False,B,112238.0
54,12.0,90.0,2011-10-07,70.44,3.827,,,,,,129.6938,12.89,False,B,112238.0
55,12.0,91.0,2011-10-07,70.44,3.827,,,,,,129.6938,12.89,False,B,112238.0
59,12.0,95.0,2011-10-07,70.44,3.827,,,,,,129.6938,12.89,False,B,112238.0
60,12.0,97.0,2011-10-07,70.44,3.827,,,,,,129.6938,12.89,False,B,112238.0
61,12.0,98.0,2011-10-07,70.44,3.827,,,,,,129.6938,12.89,False,B,112238.0
64,12.0,3.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
65,12.0,4.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
66,12.0,5.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
67,12.0,6.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
68,12.0,7.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
69,12.0,8.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
73,12.0,12.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
75,12.0,14.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
80,12.0,20.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
81,12.0,21.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
84,12.0,24.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
85,12.0,25.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
86,12.0,26.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
89,12.0,29.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
91,12.0,31.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
92,12.0,32.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
93,12.0,33.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
95,12.0,35.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
96,12.0,36.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
97,12.0,38.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
98,12.0,40.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
99,12.0,41.0,2011-10-14,67.31,3.805,,,,,,,12.89,False,B,112238.0
100,12.0,42.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
103,12.0,46.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
106,12.0,55.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
107,12.0,56.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
108,12.0,58.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
110,12.0,60.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
111,12.0,67.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
112,12.0,71.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
115,12.0,79.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
116,12.0,80.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
118,12.0,82.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
119,12.0,83.0,,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
120,12.0,85.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
122,12.0,90.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
124,12.0,92.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
125,12.0,93.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
126,12.0,94.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
128,12.0,97.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
129,12.0,98.0,2011-10-14,67.31,3.805,,,,,,129.7706452,12.89,False,B,112238.0
130,12.0,1.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
133,12.0,4.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
134,12.0,5.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
135,12.0,6.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
138,12.0,9.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
139,12.0,10.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
141,12.0,12.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
142,12.0,13.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
143,12.0,14.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
144,12.0,16.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
146,12.0,18.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
147,12.0,19.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
150,12.0,22.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
151,12.0,23.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
153,12.0,25.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
154,12.0,26.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
156,12.0,28.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
157,12.0,29.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
158,12.0,30.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
160,12.0,32.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
161,12.0,33.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
162,12.0,34.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
163,12.0,35.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
164,12.0,36.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
166,12.0,40.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
167,12.0,41.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
168,12.0,42.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
169,12.0,44.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
170,12.0,45.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
171,12.0,46.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
173,12.0,54.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
175,12.0,56.0,2011-10-21,,3.842,,,,,,129.7821613,12.89,False,B,112238.0
176,12.0,58.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
178,12.0,60.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
179,12.0,67.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
180,12.0,71.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
182,12.0,74.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
183,12.0,79.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
184,12.0,80.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
187,12.0,83.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
188,12.0,85.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
189,12.0,87.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
191,12.0,91.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
192,12.0,92.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
194,12.0,94.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
195,12.0,95.0,2011-10-21,73.05,3.842,,,,,,129.7821613,12.89,False,B,112238.0
198,12.0,1.0,2011-10-28,67.41,3.727,,,,,,129.7936774,12.89,False,B,112238.0
199,12.0,2.0,2011-10-28,67.41,3.727,,,,,,129.7936774,12.89,False,B,112238.0
