,Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
11,1.0,36.0,2011-10-14,71.74,3.274,,,,,,217.3552733,7.866,False,A,151315.0
13,1.0,38.0,2011-10-14,71.74,3.274,,,,,,217.3552733,7.866,False,A,151315.0
15,1.0,41.0,2011-10-14,71.74,3.274,,,,,,217.3552733,7.866,False,A,151315.0
18,1.0,46.0,2011-10-14,71.74,3.274,,,,,,217.3552733,7.866,False,A,151315.0
19,1.0,47.0,2011-10-14,71.74,3.274,,,,,,217.3552733,7.866,False,A,151315.0
24,1.0,55.0,2011-10-14,71.74,3.274,,,,,,217.3552733,7.866,False,A,151315.0
27,1.0,59.0,2011-10-14,71.74,3.274,,,,,,217.3552733,7.866,False,A,151315.0
28,1.0,60.0,2011-10-14,71.74,3.274,,,,,,217.3552733,7.866,False,A,151315.0
30,1.0,71.0,2011-10-14,71.74,3.274,,,,,,217.3552733,7.866,False,A,151315.0
32,1.0,74.0,2011-10-14,71.74,3.274,,,,,,217.3552733,7.866,False,A,151315.0
33,1.0,79.0,2011-10-14,71.74,3.274,,,,,,217.3552733,7.866,False,A,151315.0
34,1.0,80.0,2011-10-14,71.74,3.274,,,,,,217.3552733,7.866,False,A,151315.0
36,1.0,82.0,2011-10-14,71.74,3.274,,,,,,217.3552733,7.866,False,A,151315.0
37,1.0,83.0,2011-10-14,71.74,3.274,,,,,,217.3552733,7.866,False,A,151315.0
38,1.0,85.0,2011-10-14,71.74,3.274,,,,,,217.3552733,7.866,False,A,151315.0
39,1.0,87.0,2011-10-14,71.74,3.274,,,,,,217.3552733,7.866,False,A,151315.0
40,1.0,90.0,2011-10-14,71.74,3.274,,,,,,217.3552733,7.866,False,A,151315.0
42,1.0,92.0,2011-10-14,71.74,3.274,,,,,,217.3552733,7.866,False,A,151315.0
44,1.0,94.0,2011-10-14,71.74,3.274,,,,,,217.3552733,7.866,False,A,151315.0
47,1.0,97.0,2011-10-14,71.74,3.274,,,,,,217.3552733,7.866,False,A,151315.0
50,1.0,2.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
52,1.0,4.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
55,1.0,7.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
56,1.0,8.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
57,1.0,9.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
58,1.0,10.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
60,1.0,12.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
61,1.0,13.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
62,1.0,14.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
63,1.0,16.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
69,1.0,22.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
74,1.0,27.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
76,1.0,29.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
80,1.0,33.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
81,1.0,34.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
82,1.0,35.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
83,,36.0,,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
84,1.0,37.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
86,1.0,40.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
88,1.0,42.0,2011-10-21,63.71,3.353,,,,,,,7.866,False,A,151315.0
89,1.0,44.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
91,1.0,46.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
92,1.0,48.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
93,1.0,49.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
95,1.0,54.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
96,1.0,55.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
97,1.0,56.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
98,1.0,58.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
100,1.0,60.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
101,1.0,,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
102,1.0,71.0,2011-10-21,63.71,3.353,,,,,,,7.866,False,A,151315.0
104,1.0,74.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
105,1.0,79.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
106,1.0,80.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
107,1.0,81.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
108,1.0,82.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
109,1.0,83.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
110,1.0,85.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
112,1.0,90.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
114,1.0,92.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
115,1.0,93.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
116,1.0,94.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
117,1.0,95.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
118,1.0,96.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
119,1.0,97.0,2011-10-21,63.71,3.353,,,,,,217.5159762,7.866,False,A,151315.0
121,1.0,1.0,2011-10-28,66.57,3.372,,,,,,217.6766791,7.866,False,A,151315.0
122,1.0,2.0,2011-10-28,66.57,3.372,,,,,,217.6766791,7.866,False,A,151315.0
124,1.0,4.0,2011-10-28,66.57,3.372,,,,,,217.6766791,7.866,False,A,151315.0
