,Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
11,9.0,81.0,2011-03-11,54.75,3.459,,,,,,217.6977326,6.416,False,B,125833.0
13,9.0,85.0,2011-03-11,54.75,3.459,,,,,,217.6977326,6.416,False,B,125833.0
16,9.0,91.0,2011-03-11,54.75,3.459,,,,,,217.6977326,6.416,False,B,125833.0
17,9.0,92.0,2011-03-11,54.75,3.459,,,,,,217.6977326,6.416,False,B,125833.0
18,9.0,94.0,2011-03-11,54.75,3.459,,,,,,217.6977326,6.416,False,B,125833.0
19,9.0,95.0,2011-03-11,54.75,3.459,,,,,,217.6977326,6.416,False,B,125833.0
20,9.0,96.0,2011-03-11,54.75,3.459,,,,,,217.6977326,6.416,False,B,125833.0
23,,3.0,2011-03-18,63.82,3.488,,,,,,217.9563371,6.416,False,B,125833.0
24,9.0,4.0,2011-03-18,63.82,3.488,,,,,,217.9563371,6.416,False,B,125833.0
25,9.0,5.0,2011-03-18,63.82,3.488,,,,,,217.9563371,6.416,False,B,125833.0
26,9.0,6.0,2011-03-18,63.82,3.488,,,,,,217.9563371,6.416,False,B,125833.0
27,9.0,7.0,2011-03-18,63.82,3.488,,,,,,217.9563371,6.416,False,B,125833.0
28,9.0,8.0,2011-03-18,63.82,3.488,,,,,,217.9563371,6.416,False,B,125833.0
32,9.0,12.0,2011-03-18,63.82,3.488,,,,,,217.9563371,6.416,False,B,125833.0
33,9.0,13.0,2011-03-18,63.82,3.488,,,,,,217.9563371,6.416,False,B,125833.0
34,9.0,14.0,2011-03-18,63.82,3.488,,,,,,217.9563371,6.416,False,B,125833.0
35,9.0,16.0,2011-03-18,63.82,3.488,,,,,,217.9563371,6.416,False,B,125833.0
36,9.0,17.0,2011-03-18,63.82,3.488,,,,,,217.9563371,6.416,False,B,125833.0
37,9.0,18.0,2011-03-18,63.82,3.488,,,,,,217.9563371,6.416,False,B,125833.0
38,9.0,19.0,2011-03-18,63.82,3.488,,,,,,217.9563371,6.416,False,B,125833.0
39,9.0,20.0,2011-03-18,63.82,3.488,,,,,,217.9563371,6.416,False,B,125833.0
40,9.0,21.0,2011-03-18,63.82,3.488,,,,,,217.9563371,6.416,False,B,125833.0
