,Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
10,13.0,25.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
11,13.0,26.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
12,13.0,27.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
13,13.0,28.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
14,13.0,29.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
15,13.0,30.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
16,13.0,31.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
17,13.0,32.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
18,13.0,33.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
19,13.0,34.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
20,13.0,35.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
21,13.0,36.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
22,13.0,37.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
23,13.0,38.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
25,13.0,41.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
26,13.0,42.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
27,13.0,44.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
31,13.0,49.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
33,13.0,51.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
35,13.0,54.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
36,13.0,55.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
37,13.0,56.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
39,13.0,59.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
40,13.0,60.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
41,13.0,67.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
43,13.0,72.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
48,13.0,81.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
50,13.0,83.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
51,13.0,85.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
52,13.0,87.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
53,13.0,90.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
54,13.0,91.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
55,13.0,92.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
56,13.0,93.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
57,13.0,94.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
58,13.0,95.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
59,13.0,96.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
60,13.0,97.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
61,13.0,98.0,2010-03-12,37.62,2.733,,,,,,126.6042857,8.316,False,A,219622.0
62,13.0,1.0,2010-03-19,42.49,2.782,,,,,,126.6066452,8.316,False,A,219622.0
63,13.0,2.0,2010-03-19,42.49,2.782,,,,,,126.6066452,8.316,False,A,219622.0
64,13.0,3.0,2010-03-19,42.49,2.782,,,,,,126.6066452,8.316,False,A,219622.0
65,13.0,4.0,2010-03-19,42.49,2.782,,,,,,126.6066452,8.316,False,A,219622.0
66,13.0,5.0,2010-03-19,42.49,2.782,,,,,,126.6066452,8.316,False,A,219622.0
67,13.0,6.0,2010-03-19,42.49,2.782,,,,,,126.6066452,8.316,False,A,219622.0
68,13.0,7.0,2010-03-19,42.49,2.782,,,,,,126.6066452,8.316,False,A,219622.0
69,13.0,8.0,2010-03-19,42.49,2.782,,,,,,126.6066452,8.316,False,A,219622.0
72,13.0,11.0,2010-03-19,42.49,2.782,,,,,,126.6066452,8.316,False,A,219622.0
73,13.0,12.0,2010-03-19,42.49,2.782,,,,,,126.6066452,8.316,False,A,219622.0
75,13.0,14.0,2010-03-19,42.49,2.782,,,,,,126.6066452,8.316,False,A,219622.0
77,13.0,17.0,,42.49,2.782,,,,,,126.6066452,8.316,False,A,219622.0
78,13.0,18.0,2010-03-19,42.49,2.782,,,,,,126.6066452,8.316,False,A,219622.0
79,13.0,19.0,2010-03-19,42.49,2.782,,,,,,126.6066452,8.316,False,A,219622.0
81,13.0,21.0,2010-03-19,42.49,2.782,,,,,,126.6066452,8.316,False,A,219622.0
82,13.0,22.0,2010-03-19,42.49,2.782,,,,,,126.6066452,8.316,False,A,219622.0
83,13.0,23.0,2010-03-19,42.49,2.782,,,,,,126.6066452,8.316,False,A,219622.0
84,13.0,24.0,2010-03-19,42.49,2.782,,,,,,126.6066452,8.316,False,A,219622.0
85,13.0,25.0,2010-03-19,42.49,2.782,,,,,,126.6066452,8.316,False,A,219622.0
86,13.0,26.0,2010-03-19,42.49,2.782,,,,,,126.6066452,8.316,False,A,219622.0
88,13.0,28.0,2010-03-19,42.49,2.782,,,,,,126.6066452,8.316,False,A,219622.0
89,13.0,29.0,2010-03-19,42.49,2.782,,,,,,126.6066452,8.316,False,A,219622.0
90,13.0,30.0,2010-03-19,42.49,2.782,,,,,,126.6066452,8.316,False,A,219622.0
92,13.0,32.0,2010-03-19,42.49,2.782,,,,,,126.6066452,8.316,False,A,219622.0
93,13.0,33.0,2010-03-19,42.49,2.782,,,,,,126.6066452,8.316,False,A,219622.0
94,13.0,34.0,2010-03-19,42.49,2.782,,,,,,126.6066452,8.316,False,A,219622.0
95,13.0,35.0,2010-03-19,42.49,2.782,,,,,,126.6066452,8.316,False,A,219622.0
98,13.0,38.0,2010-03-19,42.49,2.782,,,,,,126.6066452,8.316,False,A,219622.0
99,13.0,40.0,2010-03-19,42.49,2.782,,,,,,126.6066452,8.316,False,A,219622.0
100,13.0,41.0,2010-03-19,42.49,2.782,,,,,,126.6066452,8.316,False,A,219622.0
101,13.0,42.0,2010-03-19,42.49,2.782,,,,,,126.6066452,8.316,False,A,219622.0
103,13.0,45.0,2010-03-19,42.49,2.782,,,,,,126.6066452,8.316,False,A,219622.0
104,13.0,46.0,2010-03-19,42.49,2.782,,,,,,126.6066452,8.316,False,A,219622.0
105,13.0,48.0,2010-03-19,42.49,2.782,,,,,,126.6066452,8.316,False,A,219622.0
106,13.0,49.0,2010-03-19,42.49,2.782,,,,,,126.6066452,8.316,False,A,219622.0
