,Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
10,5.0,11.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
11,5.0,12.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
13,5.0,14.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
15,5.0,17.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
16,5.0,20.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
19,5.0,23.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
21,5.0,25.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
22,5.0,26.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
23,,27.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
24,5.0,28.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
25,5.0,29.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
26,5.0,30.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
28,5.0,32.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
29,5.0,33.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
30,5.0,34.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
32,5.0,36.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
33,5.0,38.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
34,5.0,40.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
35,5.0,41.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
36,5.0,42.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
37,5.0,44.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
38,5.0,45.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
39,5.0,46.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
40,5.0,52.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
42,5.0,55.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
44,5.0,58.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
45,5.0,59.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
47,5.0,67.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
50,5.0,74.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
51,5.0,79.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
52,5.0,81.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
53,5.0,82.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
55,5.0,87.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
56,5.0,90.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
58,5.0,92.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
59,5.0,95.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
60,5.0,96.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
61,5.0,97.0,2011-06-17,86.84,3.637,,,,,,215.560463,6.489,False,B,34875.0
63,5.0,2.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
65,5.0,4.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
66,5.0,5.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
67,5.0,6.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
69,5.0,8.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
70,5.0,9.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
71,5.0,10.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
72,5.0,11.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
74,5.0,13.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
76,5.0,16.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
78,5.0,20.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
79,5.0,21.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
80,5.0,22.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
81,5.0,23.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
82,5.0,24.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
84,5.0,26.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
85,5.0,27.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
87,5.0,29.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
89,5.0,31.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
90,5.0,32.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
91,5.0,33.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
92,5.0,34.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
93,5.0,35.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
94,5.0,36.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
95,5.0,38.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
96,5.0,40.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
97,5.0,41.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
98,5.0,42.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
99,5.0,44.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
100,5.0,45.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
102,5.0,47.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
103,5.0,52.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
105,5.0,55.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
107,5.0,58.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
108,5.0,59.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
109,5.0,60.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
110,5.0,67.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
111,5.0,71.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
112,5.0,72.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
115,5.0,81.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
116,5.0,82.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
117,5.0,85.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
124,5.0,96.0,2011-06-24,84.76,3.594,,,,,,215.6539583,6.489,False,B,34875.0
128,5.0,3.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
129,5.0,4.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
130,5.0,5.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
131,5.0,6.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
132,5.0,7.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
133,5.0,,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
134,5.0,9.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
137,5.0,12.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
139,5.0,14.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
141,5.0,17.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
143,5.0,21.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
144,5.0,22.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
145,5.0,23.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
150,5.0,28.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
155,5.0,33.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
158,5.0,36.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
159,5.0,38.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
160,5.0,40.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
161,5.0,41.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
162,5.0,42.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
163,5.0,44.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
164,5.0,45.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
166,5.0,52.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
168,5.0,55.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
169,5.0,56.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
170,5.0,58.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
172,5.0,60.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
174,5.0,71.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
175,5.0,72.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
176,5.0,74.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
177,5.0,79.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
178,5.0,81.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
182,5.0,90.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
183,5.0,91.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
184,5.0,92.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
185,5.0,94.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
186,5.0,95.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
187,5.0,96.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
188,5.0,97.0,2011-07-01,85.81,3.524,,,,,,215.7474537,6.529,False,B,34875.0
189,5.0,1.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
190,5.0,2.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
192,5.0,4.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
193,5.0,5.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
195,5.0,7.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
196,5.0,8.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
197,5.0,9.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
198,5.0,10.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
199,5.0,11.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
200,5.0,12.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
201,5.0,13.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
204,5.0,17.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
205,5.0,20.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
207,5.0,22.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
208,5.0,23.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
209,5.0,24.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
211,5.0,26.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
212,5.0,27.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
214,5.0,29.0,2011-07-08,,3.48,,,,,,215.8409491,6.529,False,B,34875.0
215,5.0,30.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
216,5.0,31.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
217,5.0,32.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
219,5.0,34.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
220,5.0,35.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
223,5.0,40.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
224,5.0,41.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
225,5.0,42.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
226,5.0,44.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
227,5.0,45.0,2011-07-08,86.64,3.48,,,,,,,6.529,False,B,34875.0
228,5.0,46.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
232,5.0,,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
233,5.0,58.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
234,5.0,59.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
235,5.0,60.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
236,5.0,67.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
238,5.0,72.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
242,5.0,82.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
243,5.0,85.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
244,5.0,87.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
246,5.0,91.0,,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
248,5.0,95.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
249,5.0,96.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
250,5.0,97.0,2011-07-08,86.64,3.48,,,,,,215.8409491,6.529,False,B,34875.0
251,5.0,1.0,2011-07-15,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
252,5.0,2.0,2011-07-15,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
253,5.0,3.0,2011-07-15,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
254,5.0,4.0,,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
255,5.0,5.0,2011-07-15,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
256,5.0,6.0,2011-07-15,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
257,5.0,7.0,2011-07-15,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
259,5.0,9.0,2011-07-15,,3.575,,,,,,215.9250696,6.529,False,B,34875.0
261,5.0,11.0,2011-07-15,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
264,5.0,14.0,2011-07-15,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
265,5.0,16.0,2011-07-15,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
266,5.0,17.0,2011-07-15,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
267,5.0,20.0,2011-07-15,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
269,5.0,22.0,2011-07-15,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
271,5.0,24.0,2011-07-15,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
272,5.0,25.0,2011-07-15,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
273,5.0,26.0,2011-07-15,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
277,5.0,30.0,2011-07-15,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
278,5.0,31.0,2011-07-15,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
280,5.0,33.0,2011-07-15,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
284,5.0,38.0,2011-07-15,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
285,5.0,40.0,2011-07-15,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
286,5.0,41.0,2011-07-15,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
287,5.0,42.0,2011-07-15,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
289,5.0,45.0,2011-07-15,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
290,5.0,46.0,2011-07-15,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
292,5.0,54.0,2011-07-15,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
293,5.0,55.0,2011-07-15,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
294,5.0,56.0,2011-07-15,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
299,5.0,71.0,2011-07-15,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
300,5.0,72.0,2011-07-15,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
303,5.0,81.0,2011-07-15,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
304,5.0,82.0,2011-07-15,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
306,5.0,87.0,2011-07-15,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
309,5.0,,2011-07-15,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
310,5.0,95.0,2011-07-15,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
312,5.0,97.0,2011-07-15,88.64,3.575,,,,,,215.9250696,6.529,False,B,34875.0
313,5.0,1.0,2011-07-22,86.97,3.651,,,,,,215.985753,6.529,False,B,34875.0
314,5.0,2.0,2011-07-22,86.97,3.651,,,,,,215.985753,6.529,False,B,34875.0
315,5.0,3.0,2011-07-22,,3.651,,,,,,215.985753,6.529,False,B,34875.0
316,5.0,4.0,2011-07-22,86.97,3.651,,,,,,215.985753,6.529,False,B,34875.0
319,5.0,7.0,2011-07-22,86.97,3.651,,,,,,215.985753,6.529,False,B,34875.0
321,5.0,9.0,2011-07-22,86.97,3.651,,,,,,215.985753,6.529,False,B,34875.0
323,5.0,11.0,2011-07-22,86.97,3.651,,,,,,215.985753,6.529,False,B,34875.0
