,Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
10,11.0,35.0,2010-12-31,55.03,2.943,,,,,,214.6986466,7.564,True,A,207499.0
12,11.0,37.0,2010-12-31,55.03,2.943,,,,,,214.6986466,7.564,True,A,207499.0
14,11.0,40.0,2010-12-31,55.03,2.943,,,,,,214.6986466,7.564,True,A,207499.0
15,11.0,41.0,2010-12-31,55.03,2.943,,,,,,214.6986466,7.564,True,A,207499.0
16,11.0,42.0,2010-12-31,55.03,2.943,,,,,,214.6986466,7.564,True,A,207499.0
17,11.0,44.0,2010-12-31,55.03,2.943,,,,,,,7.564,True,A,207499.0
18,11.0,45.0,2010-12-31,55.03,2.943,,,,,,214.6986466,7.564,True,A,207499.0
19,11.0,46.0,2010-12-31,55.03,2.943,,,,,,214.6986466,7.564,True,A,207499.0
20,11.0,,2010-12-31,55.03,2.943,,,,,,214.6986466,7.564,True,A,207499.0
21,11.0,52.0,2010-12-31,55.03,2.943,,,,,,214.6986466,7.564,True,A,207499.0
22,11.0,54.0,2010-12-31,55.03,2.943,,,,,,214.6986466,7.564,True,A,207499.0
23,11.0,55.0,2010-12-31,55.03,2.943,,,,,,214.6986466,7.564,True,A,207499.0
24,11.0,56.0,2010-12-31,55.03,2.943,,,,,,214.6986466,7.564,True,A,207499.0
25,11.0,58.0,2010-12-31,55.03,2.943,,,,,,214.6986466,7.564,True,A,207499.0
26,11.0,59.0,2010-12-31,55.03,2.943,,,,,,214.6986466,7.564,True,A,207499.0
27,11.0,60.0,2010-12-31,55.03,2.943,,,,,,214.6986466,7.564,True,A,207499.0
29,11.0,71.0,2010-12-31,55.03,2.943,,,,,,214.6986466,7.564,True,A,207499.0
31,11.0,74.0,2010-12-31,55.03,2.943,,,,,,214.6986466,7.564,True,A,207499.0
32,11.0,79.0,2010-12-31,55.03,2.943,,,,,,214.6986466,7.564,True,A,207499.0
33,11.0,80.0,2010-12-31,55.03,2.943,,,,,,214.6986466,7.564,True,A,207499.0
34,11.0,81.0,2010-12-31,55.03,2.943,,,,,,214.6986466,7.564,True,A,207499.0
35,11.0,82.0,2010-12-31,55.03,2.943,,,,,,214.6986466,7.564,True,A,207499.0
36,11.0,83.0,2010-12-31,55.03,2.943,,,,,,214.6986466,7.564,True,A,207499.0
38,11.0,87.0,2010-12-31,55.03,2.943,,,,,,214.6986466,7.564,True,A,207499.0
39,11.0,90.0,2010-12-31,,2.943,,,,,,214.6986466,7.564,True,A,207499.0
44,11.0,95.0,2010-12-31,55.03,2.943,,,,,,214.6986466,7.564,True,A,207499.0
46,11.0,97.0,2010-12-31,55.03,2.943,,,,,,214.6986466,7.564,True,A,207499.0
47,11.0,98.0,2010-12-31,55.03,2.943,,,,,,214.6986466,7.564,True,A,207499.0
48,11.0,1.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
49,11.0,2.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
50,11.0,3.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
51,11.0,4.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
52,11.0,5.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
54,11.0,7.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
55,11.0,8.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
58,11.0,11.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
60,11.0,13.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
61,11.0,14.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
63,11.0,17.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
65,11.0,20.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
66,11.0,21.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
68,11.0,23.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
69,11.0,24.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
70,11.0,25.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
71,11.0,26.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
72,11.0,27.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
73,11.0,28.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
74,11.0,29.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
75,11.0,30.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
77,11.0,32.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
80,11.0,35.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
81,11.0,36.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
83,11.0,38.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
85,11.0,41.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
87,11.0,44.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
88,11.0,45.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
89,11.0,46.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
90,11.0,47.0,2011-01-07,54.43,2.976,,,,,,,7.551,False,A,207499.0
92,11.0,52.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
95,11.0,56.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
96,11.0,58.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
98,11.0,67.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
99,11.0,71.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
100,11.0,,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
101,11.0,74.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
102,11.0,79.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
107,11.0,85.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
108,11.0,87.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
109,11.0,90.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
110,11.0,91.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
111,11.0,92.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
113,11.0,94.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
114,11.0,95.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
115,11.0,96.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
116,11.0,97.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
117,11.0,98.0,2011-01-07,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499.0
118,11.0,1.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
119,11.0,2.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
120,11.0,3.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
121,11.0,4.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
125,11.0,8.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
126,11.0,9.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
127,11.0,10.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
128,11.0,11.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
129,11.0,12.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
130,11.0,13.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
131,11.0,14.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
132,11.0,16.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
133,11.0,17.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
134,11.0,18.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
135,11.0,20.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
136,11.0,21.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
137,11.0,22.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
138,11.0,23.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
139,11.0,24.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
140,11.0,25.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
142,11.0,27.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
143,11.0,28.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
145,11.0,30.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
148,11.0,33.0,2011-01-14,,2.983,,,,,,214.7470729,7.551,False,A,207499.0
150,11.0,35.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
151,11.0,36.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
152,11.0,37.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
154,11.0,40.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
155,11.0,41.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
156,,42.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
157,11.0,44.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
159,11.0,46.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
160,11.0,47.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
163,11.0,54.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
164,11.0,55.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
166,11.0,58.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
167,11.0,59.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
168,11.0,67.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
169,11.0,71.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
170,11.0,72.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
171,11.0,74.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
172,11.0,79.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
174,11.0,81.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
176,11.0,83.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
177,11.0,85.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
178,11.0,87.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
180,11.0,91.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
182,11.0,93.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
184,11.0,95.0,2011-01-14,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499.0
