,Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
11,8.0,58.0,2010-11-19,43.86,2.771,,,,,,215.2538714,6.433,False,A,155078.0
12,8.0,59.0,2010-11-19,43.86,2.771,,,,,,215.2538714,6.433,False,A,155078.0
13,8.0,60.0,2010-11-19,43.86,2.771,,,,,,215.2538714,6.433,False,A,155078.0
14,8.0,67.0,2010-11-19,43.86,2.771,,,,,,215.2538714,6.433,False,A,155078.0
16,8.0,72.0,2010-11-19,43.86,2.771,,,,,,215.2538714,6.433,False,A,155078.0
17,8.0,74.0,2010-11-19,43.86,2.771,,,,,,215.2538714,6.433,False,A,155078.0
20,8.0,81.0,2010-11-19,43.86,2.771,,,,,,215.2538714,6.433,False,A,155078.0
21,8.0,82.0,2010-11-19,43.86,2.771,,,,,,215.2538714,6.433,False,A,155078.0
22,,83.0,2010-11-19,43.86,2.771,,,,,,215.2538714,6.433,False,A,155078.0
24,8.0,87.0,2010-11-19,43.86,2.771,,,,,,215.2538714,6.433,False,A,155078.0
25,8.0,90.0,2010-11-19,43.86,2.771,,,,,,215.2538714,6.433,False,A,155078.0
26,8.0,91.0,2010-11-19,43.86,2.771,,,,,,215.2538714,6.433,False,A,155078.0
27,8.0,,2010-11-19,43.86,2.771,,,,,,215.2538714,6.433,False,A,155078.0
28,8.0,93.0,2010-11-19,43.86,2.771,,,,,,215.2538714,6.433,False,A,155078.0
29,8.0,94.0,2010-11-19,43.86,2.771,,,,,,215.2538714,6.433,False,A,155078.0
31,8.0,97.0,2010-11-19,43.86,2.771,,,,,,215.2538714,6.433,False,A,155078.0
32,8.0,98.0,2010-11-19,43.86,2.771,,,,,,215.2538714,6.433,False,A,155078.0
33,8.0,1.0,2010-11-26,51.07,2.735,,,,,,215.1077548,6.433,True,A,155078.0
34,8.0,2.0,2010-11-26,51.07,2.735,,,,,,215.1077548,6.433,True,A,155078.0
35,8.0,3.0,2010-11-26,51.07,2.735,,,,,,215.1077548,6.433,True,A,155078.0
36,8.0,4.0,2010-11-26,51.07,2.735,,,,,,215.1077548,6.433,True,A,155078.0
37,8.0,5.0,2010-11-26,51.07,2.735,,,,,,215.1077548,6.433,True,A,155078.0
38,8.0,6.0,2010-11-26,51.07,2.735,,,,,,215.1077548,6.433,True,A,155078.0
39,8.0,7.0,2010-11-26,51.07,2.735,,,,,,215.1077548,6.433,True,A,155078.0
40,8.0,8.0,2010-11-26,51.07,2.735,,,,,,215.1077548,6.433,True,A,155078.0
41,8.0,9.0,2010-11-26,51.07,2.735,,,,,,215.1077548,6.433,True,A,155078.0
42,8.0,10.0,2010-11-26,51.07,2.735,,,,,,215.1077548,6.433,True,A,155078.0
43,8.0,11.0,2010-11-26,51.07,2.735,,,,,,215.1077548,6.433,True,A,155078.0
45,8.0,13.0,2010-11-26,51.07,2.735,,,,,,215.1077548,6.433,True,A,155078.0
48,8.0,17.0,2010-11-26,51.07,2.735,,,,,,215.1077548,6.433,True,A,155078.0
52,8.0,21.0,2010-11-26,51.07,2.735,,,,,,215.1077548,6.433,True,A,155078.0
54,8.0,23.0,2010-11-26,51.07,2.735,,,,,,215.1077548,6.433,True,A,155078.0
59,8.0,28.0,2010-11-26,51.07,2.735,,,,,,215.1077548,6.433,True,A,155078.0
60,8.0,29.0,2010-11-26,51.07,2.735,,,,,,215.1077548,6.433,True,A,155078.0
61,8.0,30.0,2010-11-26,51.07,2.735,,,,,,215.1077548,6.433,True,A,155078.0
64,8.0,33.0,2010-11-26,51.07,2.735,,,,,,215.1077548,6.433,True,A,155078.0
65,8.0,34.0,2010-11-26,51.07,2.735,,,,,,215.1077548,6.433,True,A,155078.0
68,8.0,37.0,2010-11-26,51.07,2.735,,,,,,,6.433,True,A,155078.0
70,8.0,40.0,2010-11-26,51.07,2.735,,,,,,215.1077548,6.433,True,A,155078.0
71,8.0,41.0,2010-11-26,51.07,2.735,,,,,,215.1077548,6.433,True,A,155078.0
72,8.0,42.0,2010-11-26,51.07,2.735,,,,,,215.1077548,6.433,True,A,155078.0
73,8.0,44.0,2010-11-26,51.07,2.735,,,,,,215.1077548,6.433,True,A,155078.0
75,8.0,49.0,2010-11-26,51.07,2.735,,,,,,215.1077548,6.433,True,A,155078.0
