,Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
11,34.0,91.0,2012-04-06,54.42,3.864,6570.6,,37.31,2558.69,5479.81,131.0375484,9.575,False,A,158114.0
12,34.0,92.0,2012-04-06,54.42,3.864,6570.6,,37.31,2558.69,5479.81,131.0375484,9.575,False,A,158114.0
13,34.0,93.0,2012-04-06,54.42,3.864,6570.6,,37.31,2558.69,5479.81,131.0375484,9.575,False,A,158114.0
15,34.0,95.0,2012-04-06,54.42,3.864,6570.6,,37.31,2558.69,5479.81,131.0375484,9.575,False,A,158114.0
18,34.0,98.0,2012-04-06,54.42,3.864,6570.6,,37.31,2558.69,5479.81,131.0375484,9.575,False,A,158114.0
19,34.0,1.0,2012-04-13,59.12,3.881,5146.78,3729.58,14.82,799.06,1563.6,131.108,9.575,False,A,158114.0
20,34.0,2.0,2012-04-13,59.12,3.881,5146.78,3729.58,14.82,799.06,1563.6,131.108,9.575,False,A,158114.0
21,34.0,3.0,2012-04-13,59.12,3.881,5146.78,3729.58,14.82,799.06,1563.6,131.108,9.575,False,A,158114.0
23,34.0,5.0,2012-04-13,59.12,3.881,5146.78,3729.58,14.82,799.06,1563.6,131.108,9.575,False,A,158114.0
25,34.0,7.0,2012-04-13,59.12,3.881,5146.78,3729.58,14.82,799.06,1563.6,131.108,9.575,False,A,158114.0
26,34.0,8.0,2012-04-13,59.12,3.881,,3729.58,14.82,799.06,1563.6,131.108,9.575,False,A,158114.0
28,34.0,10.0,2012-04-13,,3.881,5146.78,3729.58,14.82,799.06,1563.6,131.108,9.575,False,A,158114.0
29,34.0,11.0,2012-04-13,59.12,3.881,5146.78,3729.58,14.82,799.06,1563.6,131.108,9.575,False,A,158114.0
30,34.0,12.0,2012-04-13,59.12,3.881,5146.78,3729.58,14.82,799.06,1563.6,131.108,9.575,False,A,158114.0
31,34.0,13.0,2012-04-13,59.12,3.881,5146.78,3729.58,14.82,799.06,1563.6,131.108,9.575,False,A,158114.0
32,34.0,14.0,2012-04-13,59.12,3.881,5146.78,3729.58,14.82,799.06,1563.6,,9.575,False,A,158114.0
33,34.0,16.0,2012-04-13,59.12,3.881,5146.78,3729.58,14.82,799.06,1563.6,131.108,9.575,False,A,158114.0
