,Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
11,20.0,79.0,2012-05-25,70.04,3.798,11548.3,,1042.6,1554.19,3450.52,214.5499425,7.139,False,A,203742.0
12,20.0,80.0,2012-05-25,70.04,3.798,11548.3,,1042.6,1554.19,3450.52,214.5499425,7.139,False,A,203742.0
13,20.0,81.0,2012-05-25,70.04,3.798,11548.3,,1042.6,1554.19,3450.52,214.5499425,7.139,False,A,203742.0
16,20.0,85.0,2012-05-25,70.04,3.798,11548.3,,1042.6,1554.19,3450.52,214.5499425,7.139,False,A,203742.0
17,20.0,87.0,2012-05-25,70.04,3.798,11548.3,,1042.6,1554.19,3450.52,214.5499425,7.139,False,A,203742.0
18,20.0,90.0,2012-05-25,70.04,3.798,11548.3,,1042.6,1554.19,3450.52,214.5499425,7.139,False,A,203742.0
20,20.0,92.0,2012-05-25,70.04,3.798,11548.3,,1042.6,1554.19,3450.52,214.5499425,7.139,False,A,203742.0
21,20.0,93.0,2012-05-25,70.04,3.798,11548.3,,1042.6,1554.19,3450.52,214.5499425,7.139,False,A,203742.0
23,20.0,95.0,2012-05-25,70.04,3.798,11548.3,,1042.6,1554.19,3450.52,214.5499425,7.139,False,A,203742.0
25,20.0,98.0,2012-05-25,70.04,3.798,,,1042.6,1554.19,3450.52,214.5499425,7.139,False,A,203742.0
26,,1.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
27,20.0,2.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
28,20.0,3.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
29,20.0,4.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
30,20.0,5.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
31,20.0,6.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
33,20.0,8.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
34,20.0,9.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
36,20.0,11.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
40,20.0,16.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
41,20.0,17.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
43,20.0,20.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
44,20.0,21.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
49,20.0,26.0,2012-06-01,73.67,3.742,,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
50,20.0,27.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
51,20.0,28.0,,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
52,20.0,29.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
53,20.0,30.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
54,20.0,31.0,2012-06-01,,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
55,20.0,32.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
56,20.0,33.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
57,20.0,34.0,,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
58,20.0,35.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
59,20.0,36.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
61,20.0,38.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
62,20.0,40.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
63,20.0,41.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
64,20.0,42.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
66,20.0,46.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
67,20.0,47.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
68,20.0,49.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
69,20.0,50.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
71,20.0,54.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
72,20.0,55.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
75,20.0,59.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,,3373.36,214.5513278,7.139,False,A,203742.0
77,20.0,67.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
78,20.0,71.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
79,20.0,72.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
80,20.0,74.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
81,20.0,79.0,2012-06-01,,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
82,20.0,80.0,,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
83,20.0,81.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
85,20.0,83.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
87,20.0,87.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
88,20.0,90.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
90,20.0,92.0,2012-06-01,73.67,3.742,,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
91,20.0,93.0,2012-06-01,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,A,203742.0
