,Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
10,6.0,10.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
11,6.0,11.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
12,6.0,12.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
13,6.0,13.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
14,6.0,14.0,2010-07-30,81.37,2.64,,,,,,,6.973,False,A,202505.0
17,6.0,19.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
18,6.0,20.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
19,6.0,21.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
20,6.0,22.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
21,6.0,,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
22,6.0,24.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
24,6.0,26.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
25,6.0,27.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
26,6.0,28.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
28,6.0,30.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
30,6.0,32.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
31,6.0,33.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
32,6.0,34.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
33,6.0,35.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
34,6.0,36.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
35,6.0,37.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
36,,38.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
37,6.0,40.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
40,6.0,44.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
42,6.0,46.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
43,6.0,48.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
45,6.0,52.0,2010-07-30,81.37,2.64,,,,,,,6.973,False,A,202505.0
46,6.0,54.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
48,6.0,56.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
49,6.0,58.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
51,6.0,67.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
53,6.0,72.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
55,6.0,79.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
56,6.0,80.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
58,6.0,82.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
59,6.0,83.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
60,6.0,85.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
61,6.0,87.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
62,6.0,90.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
63,6.0,91.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
64,6.0,92.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
65,6.0,93.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
67,6.0,95.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
69,6.0,97.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
70,6.0,98.0,2010-07-30,81.37,2.64,,,,,,212.8944846,6.973,False,A,202505.0
71,6.0,1.0,2010-08-06,86.61,2.627,,,,,,213.0311188,6.973,False,A,202505.0
72,6.0,2.0,2010-08-06,86.61,2.627,,,,,,213.0311188,6.973,False,A,202505.0
74,6.0,4.0,2010-08-06,86.61,2.627,,,,,,213.0311188,6.973,False,A,202505.0
78,6.0,8.0,2010-08-06,86.61,2.627,,,,,,213.0311188,6.973,False,A,202505.0
81,6.0,11.0,2010-08-06,86.61,2.627,,,,,,213.0311188,6.973,False,A,202505.0
84,6.0,14.0,2010-08-06,86.61,2.627,,,,,,213.0311188,6.973,False,A,202505.0
86,6.0,17.0,2010-08-06,86.61,2.627,,,,,,213.0311188,6.973,False,A,202505.0
