,Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
12,14.0,31.0,2010-10-15,58.61,2.868,,,,,,182.8106203,8.724,False,A,200898.0
13,14.0,32.0,2010-10-15,58.61,2.868,,,,,,182.8106203,8.724,False,A,200898.0
16,14.0,35.0,2010-10-15,58.61,2.868,,,,,,182.8106203,8.724,False,A,200898.0
17,14.0,36.0,2010-10-15,58.61,2.868,,,,,,182.8106203,8.724,False,A,200898.0
18,14.0,38.0,2010-10-15,58.61,2.868,,,,,,182.8106203,8.724,False,A,200898.0
19,14.0,40.0,2010-10-15,58.61,2.868,,,,,,182.8106203,8.724,False,A,200898.0
20,14.0,41.0,2010-10-15,58.61,2.868,,,,,,182.8106203,8.724,False,A,200898.0
21,14.0,42.0,2010-10-15,58.61,2.868,,,,,,182.8106203,8.724,False,A,200898.0
22,14.0,44.0,2010-10-15,58.61,2.868,,,,,,182.8106203,8.724,False,A,200898.0
28,14.0,54.0,2010-10-15,58.61,2.868,,,,,,182.8106203,8.724,False,A,200898.0
29,14.0,55.0,2010-10-15,58.61,2.868,,,,,,182.8106203,8.724,False,A,200898.0
30,14.0,56.0,2010-10-15,,2.868,,,,,,182.8106203,8.724,False,A,200898.0
31,14.0,58.0,2010-10-15,58.61,2.868,,,,,,182.8106203,8.724,False,A,200898.0
32,14.0,59.0,2010-10-15,58.61,2.868,,,,,,182.8106203,8.724,False,A,200898.0
33,14.0,60.0,2010-10-15,58.61,2.868,,,,,,182.8106203,8.724,False,A,200898.0
34,14.0,67.0,2010-10-15,58.61,2.868,,,,,,182.8106203,8.724,False,A,200898.0
35,14.0,71.0,2010-10-15,58.61,2.868,,,,,,182.8106203,8.724,False,A,200898.0
36,14.0,72.0,2010-10-15,58.61,2.868,,,,,,182.8106203,8.724,False,A,200898.0
40,14.0,81.0,2010-10-15,58.61,2.868,,,,,,182.8106203,8.724,False,A,200898.0
42,14.0,83.0,,58.61,2.868,,,,,,182.8106203,8.724,False,A,200898.0
43,14.0,85.0,2010-10-15,58.61,2.868,,,,,,182.8106203,8.724,False,A,200898.0
45,14.0,90.0,2010-10-15,58.61,2.868,,,,,,182.8106203,8.724,False,A,200898.0
46,14.0,91.0,2010-10-15,58.61,2.868,,,,,,182.8106203,8.724,False,A,200898.0
49,14.0,94.0,2010-10-15,58.61,2.868,,,,,,182.8106203,8.724,False,A,200898.0
50,14.0,95.0,2010-10-15,58.61,2.868,,,,,,182.8106203,8.724,False,A,200898.0
51,,97.0,2010-10-15,58.61,2.868,,,,,,182.8106203,8.724,False,A,200898.0
52,14.0,98.0,2010-10-15,58.61,2.868,,,,,,182.8106203,8.724,False,A,200898.0
53,14.0,1.0,2010-10-22,53.15,2.917,,,,,,182.8558685,8.724,False,A,200898.0
54,14.0,2.0,2010-10-22,53.15,2.917,,,,,,182.8558685,8.724,False,A,200898.0
57,14.0,5.0,2010-10-22,53.15,2.917,,,,,,182.8558685,8.724,False,A,200898.0
58,14.0,6.0,2010-10-22,53.15,2.917,,,,,,182.8558685,8.724,False,A,200898.0
59,14.0,7.0,2010-10-22,53.15,2.917,,,,,,182.8558685,8.724,False,A,200898.0
61,14.0,9.0,2010-10-22,53.15,2.917,,,,,,182.8558685,8.724,False,A,200898.0
62,14.0,10.0,2010-10-22,53.15,2.917,,,,,,182.8558685,8.724,False,A,200898.0
64,14.0,12.0,2010-10-22,53.15,2.917,,,,,,182.8558685,8.724,False,A,200898.0
