,Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
11,22.0,42.0,2010-07-02,72.88,2.815,,,,,,136.3722893,8.433,False,B,119557.0
13,22.0,45.0,2010-07-02,72.88,2.815,,,,,,136.3722893,8.433,False,B,119557.0
15,22.0,51.0,2010-07-02,72.88,2.815,,,,,,136.3722893,8.433,False,B,119557.0
16,22.0,52.0,2010-07-02,72.88,2.815,,,,,,136.3722893,8.433,False,B,119557.0
17,22.0,54.0,2010-07-02,72.88,2.815,,,,,,136.3722893,8.433,False,B,119557.0
19,22.0,56.0,2010-07-02,72.88,2.815,,,,,,136.3722893,8.433,False,B,119557.0
21,22.0,59.0,2010-07-02,72.88,2.815,,,,,,136.3722893,8.433,False,B,119557.0
23,22.0,67.0,2010-07-02,72.88,2.815,,,,,,136.3722893,8.433,False,B,119557.0
24,22.0,71.0,2010-07-02,72.88,2.815,,,,,,136.3722893,8.433,False,B,119557.0
25,,72.0,2010-07-02,72.88,2.815,,,,,,136.3722893,8.433,False,B,119557.0
30,22.0,82.0,2010-07-02,72.88,2.815,,,,,,136.3722893,8.433,False,B,119557.0
32,22.0,85.0,2010-07-02,72.88,2.815,,,,,,136.3722893,8.433,False,B,119557.0
35,22.0,91.0,2010-07-02,72.88,2.815,,,,,,136.3722893,8.433,False,B,119557.0
36,22.0,92.0,2010-07-02,72.88,2.815,,,,,,136.3722893,8.433,False,B,119557.0
39,22.0,95.0,2010-07-02,72.88,2.815,,,,,,136.3722893,8.433,False,B,119557.0
40,22.0,97.0,2010-07-02,72.88,2.815,,,,,,136.3722893,8.433,False,B,119557.0
41,22.0,98.0,2010-07-02,72.88,2.815,,,,,,136.3722893,8.433,False,B,119557.0
44,22.0,3.0,2010-07-09,79.22,2.806,,,,,,136.3962643,8.433,False,B,119557.0
46,22.0,5.0,2010-07-09,79.22,2.806,,,,,,136.3962643,8.433,False,B,119557.0
47,22.0,6.0,2010-07-09,79.22,2.806,,,,,,136.3962643,8.433,False,B,119557.0
48,22.0,7.0,2010-07-09,79.22,2.806,,,,,,136.3962643,8.433,False,B,119557.0
49,22.0,8.0,2010-07-09,79.22,2.806,,,,,,136.3962643,8.433,False,B,119557.0
50,22.0,9.0,2010-07-09,79.22,2.806,,,,,,136.3962643,8.433,False,B,119557.0
51,22.0,10.0,2010-07-09,79.22,2.806,,,,,,136.3962643,8.433,False,B,119557.0
52,22.0,11.0,2010-07-09,79.22,2.806,,,,,,136.3962643,8.433,False,B,119557.0
54,22.0,13.0,2010-07-09,79.22,2.806,,,,,,136.3962643,8.433,False,B,119557.0
56,22.0,16.0,2010-07-09,79.22,2.806,,,,,,136.3962643,8.433,False,B,119557.0
57,22.0,17.0,2010-07-09,79.22,2.806,,,,,,136.3962643,8.433,False,B,119557.0
58,22.0,20.0,2010-07-09,79.22,2.806,,,,,,136.3962643,8.433,False,B,119557.0
