,Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
14,42.0,20.0,2010-06-11,89.67,3.057,,,,,,126.1119032,9.524,False,C,39690.0
15,42.0,21.0,2010-06-11,89.67,3.057,,,,,,126.1119032,9.524,False,C,39690.0
16,42.0,25.0,2010-06-11,89.67,3.057,,,,,,126.1119032,9.524,False,C,39690.0
17,42.0,28.0,2010-06-11,89.67,3.057,,,,,,126.1119032,9.524,False,C,39690.0
19,42.0,32.0,2010-06-11,89.67,3.057,,,,,,126.1119032,9.524,False,C,39690.0
20,42.0,38.0,2010-06-11,89.67,3.057,,,,,,126.1119032,9.524,False,C,39690.0
24,42.0,52.0,2010-06-11,89.67,3.057,,,,,,126.1119032,9.524,False,C,39690.0
25,42.0,55.0,2010-06-11,89.67,3.057,,,,,,126.1119032,9.524,False,C,39690.0
28,42.0,67.0,2010-06-11,89.67,3.057,,,,,,126.1119032,9.524,False,C,39690.0
32,42.0,82.0,2010-06-11,89.67,3.057,,,,,,126.1119032,9.524,False,C,39690.0
33,42.0,83.0,2010-06-11,89.67,3.057,,,,,,126.1119032,9.524,False,C,39690.0
34,42.0,85.0,2010-06-11,89.67,3.057,,,,,,126.1119032,9.524,False,C,39690.0
35,42.0,87.0,2010-06-11,,3.057,,,,,,126.1119032,9.524,False,C,39690.0
36,42.0,90.0,2010-06-11,89.67,3.057,,,,,,126.1119032,9.524,False,C,39690.0
39,42.0,93.0,2010-06-11,89.67,3.057,,,,,,126.1119032,9.524,False,C,39690.0
40,42.0,94.0,2010-06-11,89.67,3.057,,,,,,126.1119032,9.524,False,C,39690.0
41,42.0,95.0,2010-06-11,89.67,3.057,,,,,,126.1119032,9.524,False,C,39690.0
42,42.0,96.0,2010-06-11,89.67,3.057,,,,,,126.1119032,9.524,False,C,39690.0
43,42.0,97.0,2010-06-11,89.67,3.057,,,,,,126.1119032,9.524,False,C,39690.0
44,42.0,98.0,2010-06-11,89.67,3.057,,,,,,126.1119032,9.524,False,C,39690.0
45,42.0,1.0,2010-06-18,83.49,2.935,,,,,,126.114,9.524,False,C,39690.0
46,42.0,2.0,2010-06-18,83.49,2.935,,,,,,126.114,9.524,False,C,39690.0
48,42.0,4.0,2010-06-18,83.49,2.935,,,,,,126.114,9.524,False,C,39690.0
51,42.0,8.0,2010-06-18,83.49,2.935,,,,,,126.114,9.524,False,C,39690.0
53,42.0,10.0,2010-06-18,83.49,2.935,,,,,,126.114,9.524,False,C,39690.0
55,42.0,12.0,2010-06-18,83.49,2.935,,,,,,126.114,9.524,False,C,39690.0
56,42.0,13.0,2010-06-18,83.49,2.935,,,,,,126.114,9.524,False,C,39690.0
57,42.0,14.0,2010-06-18,83.49,2.935,,,,,,126.114,9.524,False,C,39690.0
58,42.0,16.0,2010-06-18,83.49,2.935,,,,,,126.114,9.524,False,C,39690.0
59,42.0,17.0,2010-06-18,83.49,2.935,,,,,,126.114,9.524,False,C,39690.0
60,42.0,20.0,2010-06-18,83.49,2.935,,,,,,126.114,9.524,False,C,39690.0
62,42.0,25.0,2010-06-18,83.49,2.935,,,,,,126.114,9.524,False,C,39690.0
63,42.0,28.0,2010-06-18,83.49,2.935,,,,,,126.114,9.524,False,C,39690.0
64,42.0,31.0,2010-06-18,83.49,2.935,,,,,,126.114,9.524,False,C,39690.0
65,42.0,32.0,2010-06-18,83.49,2.935,,,,,,126.114,9.524,False,C,39690.0
66,42.0,38.0,2010-06-18,83.49,2.935,,,,,,126.114,9.524,False,C,39690.0
69,42.0,46.0,2010-06-18,83.49,2.935,,,,,,126.114,9.524,False,C,39690.0
70,42.0,52.0,2010-06-18,83.49,2.935,,,,,,126.114,9.524,False,C,39690.0
71,42.0,56.0,2010-06-18,83.49,2.935,,,,,,126.114,9.524,False,C,39690.0
72,42.0,59.0,2010-06-18,83.49,2.935,,,,,,126.114,9.524,False,C,39690.0
73,42.0,60.0,2010-06-18,83.49,2.935,,,,,,126.114,9.524,False,C,39690.0
74,42.0,67.0,2010-06-18,83.49,2.935,,,,,,126.114,9.524,False,C,39690.0
75,42.0,74.0,2010-06-18,83.49,2.935,,,,,,126.114,9.524,False,C,39690.0
76,42.0,79.0,2010-06-18,83.49,2.935,,,,,,126.114,9.524,False,C,39690.0
77,42.0,80.0,2010-06-18,83.49,2.935,,,,,,126.114,9.524,False,C,39690.0
79,42.0,82.0,2010-06-18,83.49,2.935,,,,,,126.114,9.524,False,C,39690.0
80,42.0,83.0,2010-06-18,83.49,2.935,,,,,,126.114,9.524,False,C,39690.0
81,42.0,85.0,2010-06-18,83.49,2.935,,,,,,126.114,9.524,False,C,39690.0
82,42.0,87.0,,83.49,2.935,,,,,,126.114,9.524,False,C,39690.0
83,42.0,90.0,2010-06-18,83.49,2.935,,,,,,126.114,9.524,False,C,39690.0
85,42.0,92.0,2010-06-18,83.49,2.935,,,,,,126.114,9.524,False,C,39690.0
89,42.0,96.0,2010-06-18,83.49,2.935,,,,,,126.114,9.524,False,C,39690.0
91,42.0,98.0,2010-06-18,83.49,2.935,,,,,,126.114,9.524,False,C,39690.0
92,42.0,1.0,2010-06-25,90.32,3.084,,,,,,126.1266,9.524,False,C,39690.0
94,42.0,3.0,2010-06-25,90.32,3.084,,,,,,126.1266,9.524,False,C,39690.0
96,42.0,5.0,2010-06-25,90.32,3.084,,,,,,126.1266,9.524,False,C,39690.0
97,42.0,7.0,2010-06-25,90.32,3.084,,,,,,126.1266,9.524,False,C,39690.0
98,42.0,8.0,2010-06-25,90.32,3.084,,,,,,126.1266,9.524,False,C,39690.0
99,42.0,9.0,2010-06-25,90.32,3.084,,,,,,126.1266,9.524,False,C,39690.0
100,42.0,10.0,2010-06-25,90.32,3.084,,,,,,126.1266,9.524,False,C,39690.0
102,42.0,12.0,2010-06-25,90.32,3.084,,,,,,126.1266,9.524,False,C,39690.0
103,42.0,13.0,2010-06-25,90.32,3.084,,,,,,126.1266,9.524,False,C,39690.0
105,42.0,16.0,2010-06-25,90.32,3.084,,,,,,126.1266,9.524,False,C,39690.0
107,42.0,20.0,2010-06-25,90.32,3.084,,,,,,126.1266,9.524,False,C,39690.0
109,42.0,25.0,2010-06-25,90.32,3.084,,,,,,126.1266,9.524,False,C,39690.0
110,42.0,28.0,2010-06-25,90.32,3.084,,,,,,126.1266,9.524,False,C,39690.0
114,42.0,40.0,2010-06-25,90.32,3.084,,,,,,126.1266,9.524,False,C,39690.0
115,42.0,42.0,2010-06-25,90.32,3.084,,,,,,126.1266,9.524,False,C,39690.0
117,42.0,46.0,2010-06-25,90.32,3.084,,,,,,126.1266,9.524,False,C,39690.0
118,42.0,52.0,2010-06-25,90.32,3.084,,,,,,126.1266,9.524,False,C,39690.0
119,42.0,56.0,2010-06-25,90.32,3.084,,,,,,126.1266,9.524,False,C,39690.0
120,42.0,59.0,2010-06-25,90.32,3.084,,,,,,126.1266,9.524,False,C,39690.0
121,42.0,60.0,2010-06-25,90.32,3.084,,,,,,126.1266,9.524,False,C,39690.0
125,42.0,80.0,2010-06-25,90.32,3.084,,,,,,126.1266,9.524,False,C,39690.0
127,42.0,82.0,2010-06-25,90.32,3.084,,,,,,126.1266,9.524,False,C,39690.0
128,42.0,83.0,2010-06-25,90.32,3.084,,,,,,126.1266,9.524,False,C,39690.0
130,42.0,87.0,2010-06-25,90.32,3.084,,,,,,126.1266,9.524,False,C,39690.0
133,42.0,92.0,2010-06-25,90.32,3.084,,,,,,126.1266,9.524,False,C,39690.0
134,42.0,93.0,2010-06-25,90.32,3.084,,,,,,126.1266,9.524,False,C,39690.0
135,42.0,94.0,2010-06-25,90.32,3.084,,,,,,126.1266,9.524,False,C,39690.0
136,42.0,95.0,2010-06-25,90.32,3.084,,,,,,126.1266,9.524,False,C,39690.0
138,42.0,97.0,2010-06-25,90.32,3.084,,,,,,126.1266,9.524,False,C,39690.0
139,42.0,98.0,2010-06-25,90.32,3.084,,,,,,126.1266,9.524,False,C,39690.0
140,42.0,1.0,2010-07-02,92.89,2.978,,,,,,126.1392,9.199,False,C,39690.0
141,42.0,2.0,2010-07-02,92.89,2.978,,,,,,126.1392,9.199,False,C,39690.0
142,42.0,3.0,2010-07-02,92.89,2.978,,,,,,126.1392,9.199,False,C,39690.0
143,42.0,4.0,2010-07-02,92.89,2.978,,,,,,126.1392,9.199,False,C,39690.0
144,42.0,5.0,2010-07-02,92.89,2.978,,,,,,126.1392,9.199,False,C,39690.0
145,42.0,7.0,2010-07-02,92.89,2.978,,,,,,126.1392,9.199,False,C,39690.0
146,42.0,8.0,2010-07-02,92.89,2.978,,,,,,126.1392,9.199,False,C,39690.0
147,42.0,9.0,2010-07-02,92.89,2.978,,,,,,126.1392,9.199,False,C,39690.0
148,42.0,10.0,2010-07-02,92.89,2.978,,,,,,126.1392,9.199,False,C,39690.0
150,42.0,12.0,2010-07-02,92.89,2.978,,,,,,126.1392,9.199,False,C,39690.0
152,42.0,14.0,2010-07-02,92.89,2.978,,,,,,126.1392,9.199,False,C,39690.0
153,42.0,16.0,2010-07-02,92.89,2.978,,,,,,126.1392,9.199,False,C,39690.0
154,42.0,17.0,2010-07-02,92.89,2.978,,,,,,126.1392,9.199,False,C,39690.0
155,42.0,20.0,2010-07-02,92.89,2.978,,,,,,126.1392,9.199,False,C,39690.0
156,42.0,21.0,2010-07-02,92.89,2.978,,,,,,126.1392,9.199,False,C,39690.0
158,42.0,28.0,2010-07-02,92.89,2.978,,,,,,126.1392,9.199,False,C,39690.0
161,42.0,38.0,2010-07-02,92.89,2.978,,,,,,126.1392,9.199,False,C,39690.0
162,42.0,40.0,2010-07-02,92.89,2.978,,,,,,126.1392,9.199,False,C,39690.0
163,42.0,42.0,2010-07-02,92.89,2.978,,,,,,126.1392,9.199,False,C,39690.0
