,Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
11,18.0,24.0,2012-10-12,50.97,4.029,2241.19,,30.08,901.32,3592.56,138.9117,8.243,False,B,120653.0
15,18.0,28.0,2012-10-12,50.97,4.029,2241.19,,30.08,901.32,3592.56,138.9117,8.243,False,B,120653.0
16,18.0,29.0,2012-10-12,50.97,4.029,2241.19,,30.08,901.32,3592.56,138.9117,8.243,False,B,120653.0
17,18.0,30.0,2012-10-12,50.97,4.029,2241.19,,30.08,901.32,3592.56,138.9117,8.243,False,B,120653.0
19,18.0,32.0,2012-10-12,50.97,4.029,2241.19,,30.08,901.32,3592.56,138.9117,8.243,False,B,120653.0
21,18.0,34.0,2012-10-12,50.97,4.029,2241.19,,30.08,901.32,3592.56,138.9117,8.243,False,B,120653.0
23,18.0,36.0,2012-10-12,50.97,4.029,2241.19,,30.08,901.32,3592.56,138.9117,8.243,False,B,120653.0
24,18.0,38.0,2012-10-12,50.97,4.029,2241.19,,30.08,901.32,3592.56,138.9117,8.243,False,B,120653.0
25,18.0,40.0,2012-10-12,50.97,4.029,2241.19,,30.08,901.32,3592.56,138.9117,8.243,False,B,120653.0
26,18.0,41.0,2012-10-12,50.97,4.029,2241.19,,30.08,901.32,3592.56,138.9117,8.243,False,B,120653.0
27,18.0,42.0,2012-10-12,50.97,4.029,2241.19,,30.08,901.32,3592.56,138.9117,8.243,False,B,120653.0
28,18.0,44.0,2012-10-12,50.97,4.029,2241.19,,30.08,901.32,3592.56,138.9117,8.243,False,B,120653.0
34,18.0,55.0,2012-10-12,50.97,4.029,2241.19,,30.08,901.32,3592.56,138.9117,8.243,False,B,120653.0
35,18.0,56.0,2012-10-12,50.97,4.029,2241.19,,30.08,901.32,3592.56,138.9117,8.243,False,B,120653.0
36,18.0,58.0,2012-10-12,50.97,4.029,2241.19,,30.08,901.32,3592.56,138.9117,8.243,False,B,120653.0
37,18.0,59.0,2012-10-12,50.97,4.029,2241.19,,30.08,901.32,3592.56,138.9117,8.243,False,B,120653.0
39,18.0,67.0,2012-10-12,50.97,4.029,2241.19,,30.08,901.32,3592.56,138.9117,8.243,False,B,120653.0
40,18.0,71.0,2012-10-12,50.97,4.029,2241.19,,30.08,901.32,3592.56,138.9117,8.243,False,B,120653.0
41,18.0,72.0,2012-10-12,50.97,4.029,2241.19,,30.08,901.32,3592.56,138.9117,8.243,False,B,120653.0
42,18.0,74.0,2012-10-12,50.97,4.029,2241.19,,30.08,901.32,3592.56,138.9117,8.243,False,B,120653.0
43,18.0,79.0,2012-10-12,50.97,4.029,2241.19,,30.08,901.32,3592.56,138.9117,8.243,False,B,120653.0
44,18.0,80.0,2012-10-12,50.97,4.029,2241.19,,30.08,901.32,3592.56,138.9117,8.243,False,B,120653.0
45,18.0,81.0,2012-10-12,50.97,4.029,2241.19,,30.08,901.32,3592.56,138.9117,8.243,False,B,120653.0
47,18.0,83.0,2012-10-12,50.97,4.029,2241.19,,30.08,901.32,3592.56,138.9117,8.243,False,B,120653.0
48,18.0,85.0,2012-10-12,50.97,4.029,2241.19,,30.08,901.32,3592.56,138.9117,8.243,False,B,120653.0
49,18.0,87.0,2012-10-12,50.97,4.029,2241.19,,30.08,901.32,3592.56,138.9117,8.243,False,B,120653.0
51,18.0,91.0,2012-10-12,50.97,4.029,2241.19,,30.08,901.32,3592.56,138.9117,8.243,False,B,120653.0
54,18.0,94.0,2012-10-12,50.97,4.029,2241.19,,30.08,901.32,3592.56,138.9117,8.243,False,B,120653.0
55,18.0,95.0,2012-10-12,50.97,4.029,2241.19,,30.08,901.32,3592.56,138.9117,8.243,False,B,120653.0
57,18.0,97.0,2012-10-12,50.97,4.029,2241.19,,30.08,901.32,3592.56,138.9117,8.243,False,B,120653.0
58,18.0,98.0,2012-10-12,50.97,4.029,2241.19,,30.08,901.32,3592.56,138.9117,8.243,False,B,120653.0
59,18.0,1.0,2012-10-19,51.96,4.0,1894.83,,2.24,501.85,1453.25,138.8336129,8.243,False,B,120653.0
61,18.0,3.0,2012-10-19,51.96,4.0,1894.83,,2.24,501.85,1453.25,138.8336129,8.243,False,B,120653.0
62,18.0,4.0,2012-10-19,51.96,4.0,1894.83,,2.24,501.85,1453.25,138.8336129,8.243,False,B,120653.0
63,18.0,5.0,2012-10-19,51.96,4.0,1894.83,,2.24,501.85,1453.25,138.8336129,8.243,False,B,120653.0
64,18.0,6.0,2012-10-19,51.96,4.0,1894.83,,2.24,501.85,1453.25,138.8336129,8.243,False,B,120653.0
65,18.0,7.0,2012-10-19,51.96,4.0,1894.83,,2.24,501.85,1453.25,138.8336129,8.243,False,B,120653.0
66,18.0,8.0,2012-10-19,51.96,4.0,1894.83,,2.24,501.85,1453.25,138.8336129,8.243,False,B,120653.0
68,18.0,10.0,2012-10-19,,4.0,,,2.24,501.85,1453.25,138.8336129,8.243,False,B,120653.0
69,18.0,11.0,2012-10-19,51.96,4.0,1894.83,,2.24,501.85,1453.25,138.8336129,8.243,False,B,120653.0
70,18.0,12.0,2012-10-19,51.96,4.0,1894.83,,2.24,501.85,1453.25,138.8336129,8.243,False,B,120653.0
71,18.0,13.0,2012-10-19,51.96,4.0,1894.83,,2.24,501.85,1453.25,138.8336129,8.243,False,B,120653.0
72,18.0,14.0,2012-10-19,51.96,4.0,1894.83,,2.24,501.85,1453.25,138.8336129,8.243,False,B,120653.0
73,18.0,16.0,2012-10-19,51.96,4.0,1894.83,,2.24,501.85,1453.25,138.8336129,8.243,False,B,120653.0
74,18.0,17.0,2012-10-19,51.96,4.0,1894.83,,2.24,501.85,1453.25,138.8336129,8.243,False,B,120653.0
75,18.0,18.0,2012-10-19,51.96,4.0,1894.83,,2.24,501.85,1453.25,138.8336129,8.243,False,B,120653.0
76,18.0,19.0,2012-10-19,51.96,4.0,1894.83,,2.24,501.85,1453.25,138.8336129,8.243,False,B,120653.0
78,18.0,21.0,2012-10-19,51.96,4.0,1894.83,,2.24,501.85,1453.25,138.8336129,8.243,False,B,120653.0
79,18.0,22.0,2012-10-19,51.96,4.0,1894.83,,2.24,501.85,1453.25,138.8336129,8.243,False,B,120653.0
80,18.0,23.0,2012-10-19,51.96,4.0,1894.83,,2.24,501.85,1453.25,138.8336129,8.243,False,B,120653.0
81,18.0,24.0,2012-10-19,51.96,4.0,1894.83,,,501.85,1453.25,138.8336129,8.243,False,B,120653.0
82,18.0,25.0,2012-10-19,51.96,4.0,1894.83,,2.24,501.85,1453.25,138.8336129,8.243,False,B,120653.0
83,18.0,26.0,2012-10-19,51.96,4.0,1894.83,,2.24,501.85,1453.25,138.8336129,8.243,False,B,120653.0
84,18.0,27.0,2012-10-19,51.96,4.0,1894.83,,2.24,501.85,1453.25,138.8336129,8.243,False,B,120653.0
86,18.0,29.0,2012-10-19,51.96,4.0,1894.83,,2.24,501.85,1453.25,138.8336129,8.243,False,B,120653.0
87,18.0,30.0,2012-10-19,51.96,4.0,1894.83,,2.24,501.85,1453.25,138.8336129,8.243,False,B,120653.0
88,18.0,31.0,2012-10-19,51.96,4.0,1894.83,,2.24,501.85,1453.25,138.8336129,8.243,False,B,120653.0
89,18.0,32.0,2012-10-19,51.96,4.0,1894.83,,2.24,501.85,1453.25,138.8336129,8.243,False,B,120653.0
90,18.0,33.0,2012-10-19,51.96,4.0,1894.83,,2.24,501.85,1453.25,138.8336129,8.243,False,B,120653.0
93,18.0,36.0,,51.96,4.0,1894.83,,2.24,501.85,1453.25,138.8336129,8.243,False,B,120653.0
94,18.0,38.0,2012-10-19,51.96,4.0,1894.83,,2.24,501.85,1453.25,138.8336129,8.243,False,B,120653.0
97,18.0,42.0,2012-10-19,51.96,4.0,1894.83,,2.24,501.85,1453.25,138.8336129,8.243,False,B,120653.0
