,Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
11,17.0,19.0,2010-04-02,36.94,2.842,,,,,,126.6034839,6.635,False,B,93188.0
12,17.0,20.0,2010-04-02,36.94,2.842,,,,,,126.6034839,6.635,False,B,93188.0
15,17.0,23.0,2010-04-02,36.94,2.842,,,,,,126.6034839,6.635,False,B,93188.0
17,17.0,25.0,2010-04-02,36.94,2.842,,,,,,126.6034839,6.635,False,B,93188.0
19,17.0,27.0,2010-04-02,36.94,2.842,,,,,,126.6034839,6.635,False,B,93188.0
21,17.0,29.0,2010-04-02,36.94,2.842,,,,,,126.6034839,6.635,False,B,93188.0
22,,30.0,2010-04-02,36.94,2.842,,,,,,126.6034839,6.635,False,B,93188.0
25,17.0,33.0,2010-04-02,36.94,2.842,,,,,,126.6034839,6.635,False,B,93188.0
26,17.0,34.0,2010-04-02,36.94,2.842,,,,,,126.6034839,6.635,False,B,93188.0
28,17.0,36.0,2010-04-02,36.94,2.842,,,,,,126.6034839,6.635,False,B,93188.0
32,17.0,42.0,2010-04-02,36.94,2.842,,,,,,126.6034839,6.635,False,B,93188.0
34,17.0,45.0,2010-04-02,36.94,2.842,,,,,,126.6034839,6.635,False,B,93188.0
37,17.0,49.0,2010-04-02,36.94,2.842,,,,,,126.6034839,6.635,False,B,93188.0
39,17.0,52.0,2010-04-02,36.94,2.842,,,,,,126.6034839,6.635,False,B,93188.0
40,17.0,54.0,2010-04-02,36.94,2.842,,,,,,126.6034839,6.635,False,B,93188.0
41,17.0,55.0,2010-04-02,36.94,2.842,,,,,,126.6034839,6.635,False,B,93188.0
42,17.0,56.0,,36.94,2.842,,,,,,126.6034839,6.635,False,B,93188.0
45,17.0,60.0,2010-04-02,36.94,2.842,,,,,,126.6034839,6.635,False,B,93188.0
47,17.0,71.0,2010-04-02,36.94,2.842,,,,,,126.6034839,6.635,False,B,93188.0
49,17.0,74.0,2010-04-02,36.94,2.842,,,,,,126.6034839,6.635,False,B,93188.0
50,,79.0,2010-04-02,36.94,2.842,,,,,,126.6034839,6.635,False,B,93188.0
51,17.0,80.0,2010-04-02,36.94,2.842,,,,,,126.6034839,6.635,False,B,93188.0
52,17.0,81.0,2010-04-02,36.94,2.842,,,,,,126.6034839,6.635,False,B,93188.0
56,17.0,87.0,2010-04-02,36.94,2.842,,,,,,126.6034839,6.635,False,B,93188.0
57,17.0,90.0,2010-04-02,36.94,2.842,,,,,,126.6034839,6.635,False,B,93188.0
59,17.0,92.0,2010-04-02,,2.842,,,,,,126.6034839,6.635,False,B,93188.0
60,17.0,93.0,2010-04-02,36.94,2.842,,,,,,126.6034839,6.635,False,B,93188.0
62,17.0,97.0,2010-04-02,36.94,2.842,,,,,,,6.635,False,B,93188.0
63,17.0,98.0,2010-04-02,36.94,2.842,,,,,,126.6034839,6.635,False,B,93188.0
67,17.0,4.0,2010-04-09,34.05,2.877,,,,,,126.6019032,6.635,False,B,93188.0
70,17.0,7.0,2010-04-09,34.05,2.877,,,,,,,6.635,False,B,93188.0
71,17.0,8.0,2010-04-09,34.05,2.877,,,,,,126.6019032,6.635,False,B,93188.0
72,17.0,9.0,2010-04-09,,2.877,,,,,,126.6019032,6.635,False,B,93188.0
