,Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
10,32.0,34.0,2011-09-02,74.6,3.511,,,,,,194.5092113,8.622,False,A,203007.0
11,32.0,35.0,2011-09-02,74.6,3.511,,,,,,194.5092113,8.622,False,A,203007.0
12,32.0,36.0,2011-09-02,74.6,3.511,,,,,,194.5092113,8.622,False,A,203007.0
13,32.0,37.0,2011-09-02,74.6,3.511,,,,,,194.5092113,8.622,False,A,203007.0
15,32.0,40.0,2011-09-02,74.6,3.511,,,,,,194.5092113,8.622,False,A,203007.0
17,32.0,42.0,2011-09-02,74.6,3.511,,,,,,194.5092113,8.622,False,A,203007.0
18,32.0,44.0,2011-09-02,74.6,3.511,,,,,,194.5092113,8.622,False,A,203007.0
19,32.0,45.0,2011-09-02,74.6,3.511,,,,,,194.5092113,8.622,False,A,203007.0
20,32.0,46.0,2011-09-02,74.6,3.511,,,,,,194.5092113,8.622,False,A,203007.0
21,32.0,49.0,2011-09-02,74.6,3.511,,,,,,194.5092113,8.622,False,A,203007.0
22,32.0,52.0,2011-09-02,74.6,3.511,,,,,,194.5092113,8.622,False,A,203007.0
23,32.0,54.0,2011-09-02,74.6,3.511,,,,,,194.5092113,8.622,False,A,203007.0
25,32.0,56.0,2011-09-02,74.6,3.511,,,,,,194.5092113,8.622,False,A,203007.0
26,32.0,58.0,2011-09-02,74.6,3.511,,,,,,194.5092113,8.622,False,A,203007.0
27,32.0,59.0,2011-09-02,74.6,3.511,,,,,,194.5092113,8.622,False,A,203007.0
28,32.0,60.0,2011-09-02,74.6,3.511,,,,,,,8.622,False,A,203007.0
29,32.0,67.0,2011-09-02,74.6,3.511,,,,,,194.5092113,8.622,False,A,203007.0
30,32.0,71.0,2011-09-02,74.6,3.511,,,,,,194.5092113,8.622,False,A,203007.0
31,32.0,72.0,2011-09-02,74.6,3.511,,,,,,194.5092113,8.622,False,A,203007.0
32,32.0,74.0,2011-09-02,74.6,3.511,,,,,,194.5092113,8.622,False,A,203007.0
35,32.0,81.0,2011-09-02,74.6,3.511,,,,,,194.5092113,8.622,False,A,203007.0
36,32.0,82.0,2011-09-02,74.6,3.511,,,,,,194.5092113,8.622,False,A,203007.0
37,32.0,83.0,2011-09-02,74.6,3.511,,,,,,194.5092113,8.622,False,A,203007.0
38,32.0,85.0,2011-09-02,74.6,3.511,,,,,,194.5092113,8.622,False,A,203007.0
39,32.0,87.0,2011-09-02,74.6,3.511,,,,,,194.5092113,8.622,False,A,203007.0
40,32.0,90.0,2011-09-02,74.6,3.511,,,,,,194.5092113,8.622,False,A,203007.0
43,32.0,93.0,2011-09-02,74.6,3.511,,,,,,194.5092113,8.622,False,A,203007.0
44,32.0,94.0,2011-09-02,74.6,3.511,,,,,,194.5092113,8.622,False,A,203007.0
45,32.0,95.0,2011-09-02,74.6,3.511,,,,,,194.5092113,8.622,False,A,203007.0
46,32.0,96.0,2011-09-02,74.6,3.511,,,,,,194.5092113,8.622,False,A,203007.0
48,32.0,98.0,2011-09-02,74.6,3.511,,,,,,194.5092113,8.622,False,A,203007.0
51,32.0,2.0,2011-09-09,61.24,3.566,,,,,,194.6387853,8.622,True,A,203007.0
52,32.0,3.0,2011-09-09,61.24,3.566,,,,,,194.6387853,8.622,True,A,203007.0
53,32.0,4.0,2011-09-09,61.24,3.566,,,,,,194.6387853,8.622,True,A,203007.0
55,32.0,6.0,2011-09-09,61.24,3.566,,,,,,194.6387853,8.622,True,A,203007.0
56,32.0,7.0,2011-09-09,61.24,3.566,,,,,,194.6387853,8.622,True,A,203007.0
57,32.0,8.0,2011-09-09,61.24,3.566,,,,,,194.6387853,8.622,True,A,203007.0
58,32.0,9.0,2011-09-09,61.24,3.566,,,,,,194.6387853,8.622,True,A,203007.0
60,32.0,11.0,2011-09-09,61.24,3.566,,,,,,194.6387853,8.622,True,A,203007.0
63,32.0,14.0,2011-09-09,61.24,3.566,,,,,,194.6387853,8.622,True,A,203007.0
64,32.0,16.0,2011-09-09,61.24,3.566,,,,,,194.6387853,8.622,True,A,203007.0
65,32.0,17.0,2011-09-09,61.24,3.566,,,,,,194.6387853,8.622,True,A,203007.0
66,32.0,18.0,2011-09-09,61.24,3.566,,,,,,194.6387853,8.622,True,A,203007.0
67,32.0,19.0,2011-09-09,61.24,3.566,,,,,,194.6387853,8.622,True,A,203007.0
70,32.0,22.0,2011-09-09,61.24,3.566,,,,,,194.6387853,8.622,True,A,203007.0
71,32.0,23.0,2011-09-09,61.24,3.566,,,,,,194.6387853,8.622,True,A,203007.0
72,32.0,24.0,2011-09-09,61.24,3.566,,,,,,194.6387853,8.622,True,A,203007.0
73,32.0,25.0,2011-09-09,61.24,3.566,,,,,,194.6387853,8.622,True,A,203007.0
74,32.0,26.0,2011-09-09,61.24,3.566,,,,,,194.6387853,8.622,True,A,203007.0
75,32.0,27.0,2011-09-09,61.24,3.566,,,,,,194.6387853,8.622,True,A,203007.0
77,32.0,29.0,2011-09-09,61.24,3.566,,,,,,194.6387853,8.622,True,A,203007.0
78,32.0,30.0,2011-09-09,61.24,3.566,,,,,,194.6387853,8.622,True,A,203007.0
79,32.0,31.0,2011-09-09,61.24,3.566,,,,,,194.6387853,8.622,True,A,203007.0
80,32.0,32.0,2011-09-09,61.24,3.566,,,,,,194.6387853,8.622,True,A,203007.0
81,32.0,33.0,2011-09-09,61.24,3.566,,,,,,194.6387853,8.622,True,A,203007.0
82,32.0,34.0,2011-09-09,61.24,3.566,,,,,,194.6387853,8.622,True,A,203007.0
83,32.0,35.0,2011-09-09,61.24,3.566,,,,,,194.6387853,8.622,True,A,203007.0
85,32.0,37.0,2011-09-09,61.24,3.566,,,,,,194.6387853,8.622,True,A,203007.0
86,32.0,38.0,2011-09-09,61.24,3.566,,,,,,194.6387853,8.622,True,A,203007.0
87,32.0,40.0,2011-09-09,61.24,3.566,,,,,,194.6387853,8.622,True,A,203007.0
91,32.0,46.0,2011-09-09,61.24,3.566,,,,,,194.6387853,8.622,True,A,203007.0
92,32.0,49.0,2011-09-09,61.24,3.566,,,,,,194.6387853,8.622,True,A,203007.0
93,32.0,52.0,2011-09-09,61.24,3.566,,,,,,194.6387853,8.622,True,A,203007.0
94,32.0,54.0,2011-09-09,61.24,3.566,,,,,,194.6387853,8.622,True,A,203007.0
95,32.0,55.0,2011-09-09,61.24,3.566,,,,,,194.6387853,8.622,True,A,203007.0
